code,description,type
93150008,Leukemic reticuloendotheliosis of lymph nodes of multiple sites (disorder),SNOMED-CT
93197009,Malignant lymphoma of lymph nodes of multiple sites (disorder),SNOMED-CT
277642008,Low grade T-cell lymphoma (disorder),SNOMED-CT
713897006,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
118600007,Malignant lymphoma (disorder),SNOMED-CT
93145002,Leukemic reticuloendotheliosis of intrapelvic lymph nodes (disorder),SNOMED-CT
64575004,"Malignant lymphoma, small lymphocytic (morphologic abnormality)",SNOMED-CT
847741000000106,Diffuse large B-cell lymphoma (disorder),SNOMED-CT
188500005,"Lymphosarcoma of lymph nodes of head, face and neck (disorder)",SNOMED-CT
277618009,Follicular low grade B-cell lymphoma (disorder),SNOMED-CT
277632006,Diffuse malignant lymphoma - centroblastic polymorphic (disorder),SNOMED-CT
56944001,Lymphoma stage III (finding),SNOMED-CT
118599009,Hodgkin's disease (disorder),SNOMED-CT
109965004,"Diffuse non-Hodgkin's lymphoma, lymphoblastic (disorder)",SNOMED-CT
277637000,Large cell anaplastic lymphoma (disorder),SNOMED-CT
128831004,Chronic myelomonocytic leukemia (morphologic abnormality),SNOMED-CT
188580008,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes (disorder)",SNOMED-CT
118614007,"Langerhans cell histiocytosis, disseminated (disorder)",SNOMED-CT
314927000,High grade T-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
188565002,"Hodgkin's disease, nodular sclerosis of lymph nodes of head, face and neck (disorder)",SNOMED-CT
95224004,Reticulosarcoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
277625002,Follicular malignant lymphoma - small cleaved cell (disorder),SNOMED-CT
314929002,Diffuse low grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
188613007,Nodular lymphoma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
188679001,Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse) (disorder),SNOMED-CT
277473004,B-cell chronic lymphocytic leukemia (disorder),SNOMED-CT
188770007,Subacute myelomonocytic leukemia (disorder),SNOMED-CT
110002002,Mast cell leukemia (disorder),SNOMED-CT
847651000000100,Follicular lymphoma grade 3 (disorder),SNOMED-CT
43985008,"Hodgkin lymphoma, nodular sclerosis, grade 2 (morphologic abnormality)",SNOMED-CT
110007008,Adult T-cell leukemia/lymphoma (disorder),SNOMED-CT
93494007,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes (disorder)",SNOMED-CT
71109004,"Hodgkin lymphoma, lymphocyte depletion, reticular (morphologic abnormality)",SNOMED-CT
815361000000107,Acute myeloid leukaemia with 11q23 abnormality (disorder),SNOMED-CT
109982002,Alpha heavy chain disease (disorder),SNOMED-CT
93554008,Hodgkin's sarcoma of spleen (disorder),SNOMED-CT
94708009,Mycosis fungoides of intrapelvic lymph nodes (disorder),SNOMED-CT
277653002,Peripheral T-cell lymphoma - pleomorphic medium and large cell (disorder),SNOMED-CT
93139005,Letterer-Siwe disease of lymph nodes of multiple sites (disorder),SNOMED-CT
93525002,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
190955000,Histiocytosis X syndrome (disorder),SNOMED-CT
188567005,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes (disorder)",SNOMED-CT
93146001,Leukemic reticuloendotheliosis of intrathoracic lymph nodes (disorder),SNOMED-CT
413441006,"Acute monocytic leukemia, FAB M5b (disorder)",SNOMED-CT
277549009,Chronic lymphocytic prolymphocytic leukemia syndrome (disorder),SNOMED-CT
93526001,Hodgkin's disease of lymph nodes of multiple sites (disorder),SNOMED-CT
277622004,Mucosa-associated lymphoma (disorder),SNOMED-CT
94712003,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
188632001,Sézary's disease of intra-abdominal lymph nodes (disorder),SNOMED-CT
188487008,Lymphosarcoma and reticulosarcoma (disorder),SNOMED-CT
240531002,African Burkitt's lymphoma (disorder),SNOMED-CT
255101006,Sézary disease of skin (disorder),SNOMED-CT
274905008,"Malignant lymphoma - lymphocytic, intermediate differentiation (disorder)",SNOMED-CT
285769009,Acute promyelocytic leukemia - hypogranular variant (disorder),SNOMED-CT
95230004,Reticulosarcoma of lymph nodes of multiple sites (disorder),SNOMED-CT
188590000,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb (disorder)",SNOMED-CT
277616008,Diffuse low grade B-cell lymphoma (disorder),SNOMED-CT
188493000,Reticulosarcoma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
188592008,"Hodgkin's disease, lymphocytic depletion of spleen (disorder)",SNOMED-CT
4950009,Sézary's disease (morphologic abnormality),SNOMED-CT
188737002,Chloroma (disorder),SNOMED-CT
52220008,"Acute megakaryoblastic leukemia, morphology (morphologic abnormality)",SNOMED-CT
188503007,Lymphosarcoma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
277589003,Atypical chronic myeloid leukemia (disorder),SNOMED-CT
93135004,Letterer-Siwe disease of intrathoracic lymph nodes (disorder),SNOMED-CT
188718006,"Malignant plasma cell neoplasm, extramedullary plasmacytoma (disorder)",SNOMED-CT
189982000,Reticulosarcoma morphology (morphologic abnormality),SNOMED-CT
277611003,"Hodgkin's disease, nodular sclerosis - mixed cellularity (disorder)",SNOMED-CT
277619001,B-cell prolymphocytic leukemia (disorder),SNOMED-CT
109977009,Peripheral T-cell lymphoma (disorder),SNOMED-CT
188663002,Mast cell malignancy of intrathoracic lymph nodes (disorder),SNOMED-CT
314931006,Nodular high grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
359631009,"Acute myeloid leukemia, minimal differentiation, FAB M0 (disorder)",SNOMED-CT
93196000,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
55020008,"Follicular lymphoma, grade 2 (morphologic abnormality)",SNOMED-CT
109995007,Myelodysplastic syndrome (disorder),SNOMED-CT
35287006,"Myeloid sarcoma, morphology (morphologic abnormality)",SNOMED-CT
188512009,Burkitt's lymphoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
188648000,Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
863741000000108,Clinical stage A chronic lymphocytic leukaemia (disorder),SNOMED-CT
109976000,Lymphoepithelioid lymphoma (disorder),SNOMED-CT
188744006,Monocytic leukemia (disorder),SNOMED-CT
127225006,Chronic myelomonocytic leukemia (disorder),SNOMED-CT
188569008,"Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb (disorder)",SNOMED-CT
847701000000108,Follicular lymphoma grade 3b (disorder),SNOMED-CT
93493001,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes (disorder)",SNOMED-CT
188745007,Chronic monocytic leukemia (disorder),SNOMED-CT
373168002,Reticulosarcoma (disorder),SNOMED-CT
426336007,Solitary osseous myeloma (disorder),SNOMED-CT
109980005,Malignant immunoproliferative disease (disorder),SNOMED-CT
188729005,Adult T-cell leukemia (disorder),SNOMED-CT
188589009,"Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla and upper limb (disorder)",SNOMED-CT
269475001,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder)",SNOMED-CT
303056000,"Malignant lymphoma, follicular center cell, cleaved (disorder)",SNOMED-CT
109978004,T-cell lymphoma (disorder),SNOMED-CT
188725004,Lymphoid leukemia (disorder),SNOMED-CT
91857003,"Acute lymphoid leukemia, disease (disorder)",SNOMED-CT
93495008,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes (disorder)",SNOMED-CT
93140007,Letterer-Siwe disease of spleen (disorder),SNOMED-CT
188631008,Sézary's disease of intrathoracic lymph nodes (disorder),SNOMED-CT
128924002,Mast cell leukemia (morphologic abnormality),SNOMED-CT
188559002,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb (disorder)",SNOMED-CT
112687003,"Hodgkin lymphoma, lymphocyte depletion (morphologic abnormality)",SNOMED-CT
188554007,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck (disorder)",SNOMED-CT
110006004,Prolymphocytic leukemia (disorder),SNOMED-CT
739301006,Osteoporosis co-occurrent and due to multiple myeloma (disorder),SNOMED-CT
359648001,"Acute myeloid leukemia with maturation, FAB M2 (disorder)",SNOMED-CT
115245001,"Malignant lymphoma, follicular AND/OR nodular (morphologic abnormality)",SNOMED-CT
188748009,Aleukemic monocytic leukemia (disorder),SNOMED-CT
76422004,Lymphoma stage II (finding),SNOMED-CT
95225003,Reticulosarcoma of intrapelvic lymph nodes (disorder),SNOMED-CT
118608000,"Hodgkin's disease, nodular sclerosis (disorder)",SNOMED-CT
118617000,Burkitt's lymphoma (disorder),SNOMED-CT
74654000,Mantle cell lymphoma (morphologic abnormality),SNOMED-CT
188642004,Malignant histiocytosis of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
93530003,Hodgkin's granuloma of intrapelvic lymph nodes (disorder),SNOMED-CT
190818004,Waldenström macroglobulinemia (disorder),SNOMED-CT
277609007,"Hodgkin's disease, lymphocytic predominance - diffuse (disorder)",SNOMED-CT
277626001,Diffuse high grade B-cell lymphoma (disorder),SNOMED-CT
400122007,Primary cutaneous T-cell lymphoma (disorder),SNOMED-CT
188585003,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck (disorder)",SNOMED-CT
277550009,Richter's syndrome (disorder),SNOMED-CT
314922006,B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
188502002,Lymphosarcoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
188541000,Hodgkin's granuloma of lymph nodes of multiple sites (disorder),SNOMED-CT
95193005,Nodular lymphoma of spleen (disorder),SNOMED-CT
94714002,Mycosis fungoides of spleen (disorder),SNOMED-CT
188754005,Megakaryocytic leukemia (disorder),SNOMED-CT
188489006,"Reticulosarcoma of lymph nodes of head, face and neck (disorder)",SNOMED-CT
8900005,Hypoproteinemia (disorder),SNOMED-CT
307633009,"Hodgkin's disease, lymphocytic depletion, diffuse fibrosis (disorder)",SNOMED-CT
277629008,Diffuse malignant lymphoma - large non-cleaved cell (disorder),SNOMED-CT
188691005,Malignant immunoproliferative small intestinal disease (disorder),SNOMED-CT
277474005,B-cell chronic lymphocytic leukemia variant (disorder),SNOMED-CT
303057009,"Malignant lymphoma, follicular center cell, non-cleaved (disorder)",SNOMED-CT
128841001,Polycythemia vera (morphologic abnormality),SNOMED-CT
94709001,Mycosis fungoides of intrathoracic lymph nodes (disorder),SNOMED-CT
109979007,B-cell lymphoma (disorder),SNOMED-CT
39795003,Hand-Schüller-Christian disease (disorder),SNOMED-CT
93549004,Hodgkin's sarcoma of intrathoracic lymph nodes (disorder),SNOMED-CT
13583002,Mast cell sarcoma (morphologic abnormality),SNOMED-CT
95210003,"Plasma cell leukemia, disease (disorder)",SNOMED-CT
91855006,"Acute leukemia, disease (disorder)",SNOMED-CT
93198004,Malignant lymphoma of spleen (disorder),SNOMED-CT
40411000,"Follicular lymphoma, grade 3 (morphologic abnormality)",SNOMED-CT
420788006,Intraocular non-Hodgkin malignant lymphoma (disorder),SNOMED-CT
445105005,Blastic plasmacytoid dendritic cell neoplasm (disorder),SNOMED-CT
93133006,Letterer-Siwe disease of intra-abdominal lymph nodes (disorder),SNOMED-CT
30440004,Lymphoma stage I (finding),SNOMED-CT
188506004,Lymphosarcoma of spleen (disorder),SNOMED-CT
30962008,Acute myelomonocytic leukemia (morphologic abnormality),SNOMED-CT
35562000,Waldenstrom's macroglobulinemia (morphologic abnormality),SNOMED-CT
443487006,Mantle cell lymphoma (disorder),SNOMED-CT
397009000,Mast cell malignancy (disorder),SNOMED-CT
93151007,Hairy cell leukemia of spleen (disorder),SNOMED-CT
307635002,"Hodgkin's disease, nodular sclerosis - cellular phase (disorder)",SNOMED-CT
277617004,High grade B-cell lymphoma (disorder),SNOMED-CT
188669003,Mast cell malignancy of lymph nodes of multiple sites (disorder),SNOMED-CT
188501009,Lymphosarcoma of intrathoracic lymph nodes (disorder),SNOMED-CT
277601005,Acute monoblastic leukemia (disorder),SNOMED-CT
118610003,"Hodgkin's disease, lymphocytic depletion (disorder)",SNOMED-CT
93527005,Hodgkin's disease of spleen (disorder),SNOMED-CT
314924007,Follicular low grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
188515006,Burkitt's lymphoma of intrapelvic lymph nodes (disorder),SNOMED-CT
50102004,"Malignant lymphoma, mixed small and large cell, diffuse (morphologic abnormality)",SNOMED-CT
93188005,Malignant histiocytosis of lymph nodes of multiple sites (disorder),SNOMED-CT
445448008,Acute myeloid leukemia with myelodysplasia-related changes (disorder),SNOMED-CT
93138002,Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb (disorder),SNOMED-CT
14537002,"Hodgkin lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
307647008,"Malignant lymphoma, centroblastic type, follicular (disorder)",SNOMED-CT
109984001,Gamma heavy chain disease (disorder),SNOMED-CT
95188007,Nodular lymphoma of intrathoracic lymph nodes (disorder),SNOMED-CT
95187002,Nodular lymphoma of intrapelvic lymph nodes (disorder),SNOMED-CT
109991003,Acute myelofibrosis (disorder),SNOMED-CT
307592006,Basophilic leukemia (disorder),SNOMED-CT
14317002,"Acute myeloid leukemia, M6 type (morphologic abnormality)",SNOMED-CT
277575008,T-cell acute lymphoblastic leukemia (disorder),SNOMED-CT
109988003,Histiocytic sarcoma (disorder),SNOMED-CT
188736006,Subacute myeloid leukemia (disorder),SNOMED-CT
188641006,Malignant histiocytosis of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
21964009,"Malignant lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
278189009,Hypergranular promyelocytic leukemia (disorder),SNOMED-CT
188768003,Myelomonocytic leukemia (disorder),SNOMED-CT
188538009,Hodgkin's granuloma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
278453007,Acute biphenotypic leukemia (disorder),SNOMED-CT
128923008,"Prolymphocytic leukemia, no ICD-O subtype (morphologic abnormality)",SNOMED-CT
277614006,Prethymic and thymic T-cell lymphoma/leukemia (disorder),SNOMED-CT
1090241000000107,Angioimmunoblastic T-cell lymphoma with dysproteinaemia (disorder),SNOMED-CT
109989006,Multiple myeloma (disorder),SNOMED-CT
449220000,Diffuse follicle center lymphoma (disorder),SNOMED-CT
276836002,Primary cerebral lymphoma (disorder),SNOMED-CT
39086001,"Hodgkin lymphoma, nodular sclerosis, cellular phase (morphologic abnormality)",SNOMED-CT
95226002,Reticulosarcoma of intrathoracic lymph nodes (disorder),SNOMED-CT
308121000,Follicular non-Hodgkin's lymphoma (disorder),SNOMED-CT
118618005,Mycosis fungoides (disorder),SNOMED-CT
307617006,Neutrophilic leukemia (disorder),SNOMED-CT
847691000000108,Follicular lymphoma grade 3a (disorder),SNOMED-CT
449386007,Philadelphia chromosome negative chronic myelogenous leukemia (disorder),SNOMED-CT
302841002,Malignant lymphoma - small lymphocytic (disorder),SNOMED-CT
285839005,Acute myelomonocytic leukemia - eosinophilic variant (disorder),SNOMED-CT
414655002,Mature (peripheral) T-cell neoplasm (morphologic abnormality),SNOMED-CT
302848008,"Nodular malignant lymphoma, lymphocytic - intermediate differentiation (disorder)",SNOMED-CT
232075002,Lymphoma of retina (disorder),SNOMED-CT
31047003,Lymphomatoid papulosis (disorder),SNOMED-CT
302855005,Subacute leukemia (disorder),SNOMED-CT
118601006,Non-Hodgkin's lymphoma (disorder),SNOMED-CT
188504001,Lymphosarcoma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
188672005,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma (disorder),SNOMED-CT
445406001,Hepatosplenic T-cell lymphoma (disorder),SNOMED-CT
128812005,"Langerhans cell histiocytosis, disseminated (morphologic abnormality)",SNOMED-CT
314923001,Low grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
110004001,"Acute promyelocytic leukemia, FAB M3 (disorder)",SNOMED-CT
93143009,"Leukemia, disease (disorder)",SNOMED-CT
307637005,"Malignant lymphoma, centroblastic-centrocytic, follicular (disorder)",SNOMED-CT
188591001,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes (disorder)",SNOMED-CT
93547002,Hodgkin's sarcoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
277580004,Non-secretory myeloma (disorder),SNOMED-CT
68979007,Heavy chain disease (disorder),SNOMED-CT
188726003,Subacute lymphoid leukemia (disorder),SNOMED-CT
93193008,Malignant lymphoma of intrathoracic lymph nodes (disorder),SNOMED-CT
93182006,Malignant histiocytosis of intra-abdominal lymph nodes (disorder),SNOMED-CT
285776004,Intermediate grade B-cell lymphoma (disorder),SNOMED-CT
307623001,Malignant lymphoma - lymphoplasmacytic (disorder),SNOMED-CT
188738007,Granulocytic sarcoma (disorder),SNOMED-CT
277545003,T-cell chronic lymphocytic leukemia (disorder),SNOMED-CT
275524009,Immunoproliferative neoplasm (disorder),SNOMED-CT
446643000,Sarcoma of dendritic cells (accessory cells) (disorder),SNOMED-CT
74189002,Hodgkin granuloma [obs] (morphologic abnormality),SNOMED-CT
277587001,Juvenile chronic myeloid leukemia (disorder),SNOMED-CT
51092000,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality),SNOMED-CT
109975001,T-zone lymphoma (disorder),SNOMED-CT
103686008,Intestinal T-cell lymphoma (morphologic abnormality),SNOMED-CT
54087003,Hairy cell leukemia (morphologic abnormality),SNOMED-CT
92812005,"Chronic leukemia, disease (disorder)",SNOMED-CT
128832006,Juvenile myelomonocytic leukemia (morphologic abnormality),SNOMED-CT
118607005,"Hodgkin lymphoma, lymphocyte-rich (disorder)",SNOMED-CT
188662007,"Mast cell malignancy of lymph nodes of head, face and neck (disorder)",SNOMED-CT
188665009,Mast cell malignancy of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
277570003,Lymphoma with spill (disorder),SNOMED-CT
188728002,Aleukemic lymphoid leukemia (disorder),SNOMED-CT
188634000,Sézary's disease of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
302842009,Diffuse malignant lymphoma - centroblastic (disorder),SNOMED-CT
188544008,"Hodgkin's sarcoma of lymph nodes of head, face and neck (disorder)",SNOMED-CT
276811008,Gastric lymphoma (disorder),SNOMED-CT
46923007,Hodgkin sarcoma [obs] (morphologic abnormality),SNOMED-CT
863781000000100,Clinical stage C chronic lymphocytic leukaemia (disorder),SNOMED-CT
50150000,Malignant mastocytosis (morphologic abnormality),SNOMED-CT
277573001,Common acute lymphoblastic leukemia (disorder),SNOMED-CT
188660004,Malignant mast cell tumors (disorder),SNOMED-CT
95186006,Nodular lymphoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
448212009,Anaplastic lymphoma kinase negative anaplastic large cell lymphoma (disorder),SNOMED-CT
93194002,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
19340000,"Malignant lymphoma, lymphoplasmacytic (morphologic abnormality)",SNOMED-CT
188537004,Hodgkin's granuloma of lymph nodes of axilla and upper limb (disorder),SNOMED-CT
95263006,Sézary's disease of spleen (disorder),SNOMED-CT
277604002,Acute eosinophilic leukemia (disorder),SNOMED-CT
52248008,"Hodgkin lymphoma, nodular sclerosis (morphologic abnormality)",SNOMED-CT
55150002,Follicular lymphoma (morphologic abnormality),SNOMED-CT
188548006,Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
188630009,"Sézary's disease of lymph nodes of head, face and neck (disorder)",SNOMED-CT
93191005,Malignant lymphoma of intra-abdominal lymph nodes (disorder),SNOMED-CT
738770003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma (disorder),SNOMED-CT
93531004,Hodgkin's granuloma of intrathoracic lymph nodes (disorder),SNOMED-CT
314926009,T-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
188640007,"Malignant histiocytosis of lymph nodes of head, face and neck (disorder)",SNOMED-CT
22197008,Burkitt cell leukemia (morphologic abnormality),SNOMED-CT
188575004,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck (disorder)",SNOMED-CT
188566001,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes (disorder)",SNOMED-CT
16893006,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis (morphologic abnormality)",SNOMED-CT
188568000,"Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb (disorder)",SNOMED-CT
404133000,Subcutaneous panniculitic cutaneous T-cell lymphoma (disorder),SNOMED-CT
109969005,"Diffuse non-Hodgkin's lymphoma, large cell (disorder)",SNOMED-CT
1091861000000100,"Follicular lymphoma, cutaneous follicle centre (disorder)",SNOMED-CT
109966003,"Diffuse non-Hodgkin's lymphoma, immunoblastic (disorder)",SNOMED-CT
277569004,Large granular lymphocytic leukemia (disorder),SNOMED-CT
93144003,Leukemic reticuloendotheliosis of intra-abdominal lymph nodes (disorder),SNOMED-CT
167934009,Bone marrow: myeloma cells (finding),SNOMED-CT
188578002,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb (disorder)",SNOMED-CT
93189002,Malignant histiocytosis of spleen (disorder),SNOMED-CT
277571004,B-cell acute lymphoblastic leukemia (disorder),SNOMED-CT
188734009,Chronic neutrophilic leukemia (disorder),SNOMED-CT
28054005,"Cutaneous T-cell lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
277551008,Splenic lymphoma with villous lymphocytes (disorder),SNOMED-CT
188577007,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes (disorder)",SNOMED-CT
307625008,Malignant lymphoma - centrocytic (disorder),SNOMED-CT
188741003,Aleukemic myeloid leukemia (disorder),SNOMED-CT
359640008,"Acute myeloid leukemia without maturation, FAB M1 (disorder)",SNOMED-CT
91861009,"Acute myeloid leukemia, disease (disorder)",SNOMED-CT
277624003,Follicular malignant lymphoma - mixed cell type (disorder),SNOMED-CT
128813000,Histiocytic sarcoma (morphologic abnormality),SNOMED-CT
277568007,Hairy cell leukemia variant (disorder),SNOMED-CT
118609008,"Hodgkin's disease, mixed cellularity (disorder)",SNOMED-CT
1929004,"Non-Hodgkin lymphoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
188593003,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites (disorder)",SNOMED-CT
189984004,"Reticulosarcoma, pleomorphic cell type (morphologic abnormality)",SNOMED-CT
90120004,Mycosis fungoides (morphologic abnormality),SNOMED-CT
188511002,Burkitt's lymphoma of intrathoracic lymph nodes (disorder),SNOMED-CT
94719007,"Myeloid sarcoma, disease (disorder)",SNOMED-CT
93195001,"Malignant lymphoma of lymph nodes of head, face AND/OR neck (disorder)",SNOMED-CT
66445009,Lymphoma stage IV (finding),SNOMED-CT
188637007,Sézary's disease of lymph nodes of multiple sites (disorder),SNOMED-CT
93500006,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen (disorder)",SNOMED-CT
188667001,Mast cell malignancy of intrapelvic lymph nodes (disorder),SNOMED-CT
285422003,Immunoglobulin D myeloma (disorder),SNOMED-CT
94710006,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb (disorder),SNOMED-CT
445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (disorder),SNOMED-CT
188534006,"Hodgkin's granuloma of lymph nodes of head, face and neck (disorder)",SNOMED-CT
188576003,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes (disorder)",SNOMED-CT
95231000,Reticulosarcoma of spleen (disorder),SNOMED-CT
188587006,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes (disorder)",SNOMED-CT
276815004,Lymphoma of intestine (disorder),SNOMED-CT
93518009,"Hodgkin's disease, nodular sclerosis of spleen (disorder)",SNOMED-CT
93192003,Malignant lymphoma of intrapelvic lymph nodes (disorder),SNOMED-CT
307636001,"Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder)",SNOMED-CT
277615007,Low grade B-cell lymphoma (disorder),SNOMED-CT
24072005,"Acute leukemia, morphology, including blast cell OR undifferentiated leukemia (morphologic abnormality)",SNOMED-CT
190817009,Macroglobulinemia (disorder),SNOMED-CT
444910004,Primary mediastinal (thymic) large B-cell lymphoma (disorder),SNOMED-CT
93520007,Hodgkin's disease of intra-abdominal lymph nodes (disorder),SNOMED-CT
128805001,"Natural killer-/T-cell lymphoma, nasal and nasal-type (morphologic abnormality)",SNOMED-CT
93548007,Hodgkin's sarcoma of intrapelvic lymph nodes (disorder),SNOMED-CT
92814006,"Chronic lymphoid leukemia, disease (disorder)",SNOMED-CT
277654008,Enteropathy-associated T-cell lymphoma (disorder),SNOMED-CT
188582000,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites (disorder)",SNOMED-CT
77430005,Adult T-cell leukemia/lymphoma (morphologic abnormality),SNOMED-CT
277579002,Light chain myeloma (disorder),SNOMED-CT
32280000,"Lymphoid leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
277628000,Diffuse malignant lymphoma - large cleaved cell (disorder),SNOMED-CT
314925008,High grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
449108003,Philadelphia chromosome positive chronic myelogenous leukemia (disorder),SNOMED-CT
128922003,"Plasma cell leukemia, morphology (morphologic abnormality)",SNOMED-CT
70600005,"Hodgkin lymphoma, nodular lymphocyte predominance (morphologic abnormality)",SNOMED-CT
188570009,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes (disorder)",SNOMED-CT
94707004,Mycosis fungoides of intra-abdominal lymph nodes (disorder),SNOMED-CT
307646004,"Malignant lymphoma, lymphocytic, poorly differentiated, nodular (disorder)",SNOMED-CT
93184007,Malignant histiocytosis of intrathoracic lymph nodes (disorder),SNOMED-CT
413440007,Acute lymphoblastic leukemia - category (morphologic abnormality),SNOMED-CT
188586002,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes (disorder)",SNOMED-CT
415112005,Plasmacytoma (disorder),SNOMED-CT
277651000,Peripheral T-cell lymphoma - pleomorphic small cell (disorder),SNOMED-CT
118615008,Malignant mast cell tumor (disorder),SNOMED-CT
190055003,Eosinophilic leukemia (morphologic abnormality),SNOMED-CT
445227008,Juvenile myelomonocytic leukemia (disorder),SNOMED-CT
77381001,Burkitt lymphoma (morphologic abnormality),SNOMED-CT
87163000,"Leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
188609000,"Nodular lymphoma of lymph nodes of head, face and neck (disorder)",SNOMED-CT
188558005,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb (disorder)",SNOMED-CT
128931003,Leukemia - category (morphologic abnormality),SNOMED-CT
847631000000107,Follicular lymphoma grade 2 (disorder),SNOMED-CT
303055001,"Malignant lymphoma, follicular center cell (disorder)",SNOMED-CT
128920006,Malignant histiocytosis (morphologic abnormality),SNOMED-CT
128803008,Marginal zone B-cell lymphoma (morphologic abnormality),SNOMED-CT
188536008,Hodgkin's granuloma of intra-abdominal lymph nodes (disorder),SNOMED-CT
277664004,Malignant lymphoma of testis (disorder),SNOMED-CT
314934003,Diffuse high grade B-cell lymphoma morphology (morphologic abnormality),SNOMED-CT
63364005,"Chronic myelogenous leukemia, no International Classification of Diseases for Oncology subtype (morphologic abnormality)",SNOMED-CT
277613000,Cutaneous/peripheral T-cell lymphoma (disorder),SNOMED-CT
835009,Angioimmunoblastic T-cell lymphoma (morphologic abnormality),SNOMED-CT
