code,description,type
261981000000107,"Allotransplantation Of Kidney From Cadaver, Heart-Beating",SNOMED-CT
284451000000108,Extracorporeal Albumin Haemodialysis (Procedure),SNOMED-CT
856711000000109,Chronic Rejection Of Renal Transplant - Grade Iii,SNOMED-CT
855231000000100,Aneurysm Of Vein Of Transplanted Kidney,SNOMED-CT
637641000000106,Compensation For Renal Failure Nos (Procedure),SNOMED-CT
865791000000104,Infection Of Dialysis Vascular Access,SNOMED-CT
438503005,Surgically Constructed Arteriovenous Fistula (Morphologic Abnormality),SNOMED-CT
48994000,Renal Homotransplantation With Unilateral Recipient Nephrectomy (Situation),SNOMED-CT
309819001,[X] Peritoneal Dialysis Associated Peritonitis (Disorder),SNOMED-CT
938451000000109,Disorder Associated With Dialysis,SNOMED-CT
640131000000105,Placement Of Ambulatory Apparatus For Compensation For Renal Failure Nos (Procedure),SNOMED-CT
830931000000104,Acute Rejection Of Renal Transplant,SNOMED-CT
266931000000104,Peritoneal Dialysis Nec,SNOMED-CT
830881000000107,Acute Rejection Of Renal Transplant - Grade I,SNOMED-CT
872471000000109,Stenosis Of Arterial Side Of Dialysis Arteriovenous Shunt,SNOMED-CT
857311000000108,Renal Transplant Rejection,SNOMED-CT
865811000000103,Haemorrhage Of Dialysis Vascular Access,SNOMED-CT
236553007,Disorders Associated With Peritoneal Dialysis (Disorder),SNOMED-CT
847801000000102,Rupture Of Artery Of Transplanted Kidney,SNOMED-CT
866071000000105,Occlusion Of Dialysis Arteriovenous Fistula,SNOMED-CT
266911000000107,Automated Peritoneal Dialysis,SNOMED-CT
855521000000100,Aluminium-Related Osteomalacia,SNOMED-CT
867001000000104,Haemorrhage Of Dialysis Arteriovenous Graft,SNOMED-CT
364701000000105,Malposition Of Peritoneal Dialysis Catheter (Disorder),SNOMED-CT
866091000000109,Occlusion Of Dialysis Arteriovenous Shunt,SNOMED-CT
867041000000101,Haemorrhage Of Dialysis Arteriovenous Shunt,SNOMED-CT
371191000000106,Ligation Of Arteriovenous Dialysis Graft,SNOMED-CT
857631000000109,Adynamic Bone Disease,SNOMED-CT
267261000000102,Extracorporeal Membrane Oxygenation,SNOMED-CT
525981000000106,Continuous Ambulatory Peritoneal Dialysis Associated Peritonitis (Disorder),SNOMED-CT
855861000000106,First Use Syndrome Of Dialysis,SNOMED-CT
342221000000108,Ligation Of Arteriovenous Dialysis Graft (Procedure),SNOMED-CT
830891000000109,Acute Rejection Of Renal Transplant - Grade Ii,SNOMED-CT
223178003,[X]Failure Of Sterile Precautions During Kidney Dialysis Or Other Perfusion (Disorder),SNOMED-CT
398471000000102,[V]Aftercare Involving Intermittent Dialysis (Situation),SNOMED-CT
637661000000107,Other Specified Placement Of Ambulatory Apparatus For Compensation For Renal Failure (Procedure),SNOMED-CT
857571000000105,Disorders Associated With Peritoneal Dialysis,SNOMED-CT
867021000000108,Haemorrhage Of Dialysis Arteriovenous Fistula,SNOMED-CT
523491000000101,Inadequate Dialysis Blood Flow (Finding),SNOMED-CT
706901000000104,Continuous Ambulatory Peritoneal Dialysis Associated Peritonitis,SNOMED-CT
310435001,Perfusion And Dialysis Finding (Finding),SNOMED-CT
865991000000101,Thrombosis Of Dialysis Arteriovenous Fistula,SNOMED-CT
865771000000103,Occlusion Of Dialysis Vascular Access,SNOMED-CT
