code,description,type
169353003,Radiotherapy: Infuse Peritoneal Cavity (Regime/Therapy),SNOMED-CT
228728006,Calculation Of Radiotherapy Dose-Volume Histogram (Procedure),SNOMED-CT
65952009,Gamma Ray Therapy (Procedure),SNOMED-CT
292251009,Vinblastine Adverse Reaction (Disorder),SNOMED-CT
169368002,Radiotherapy: Temporary Thorax Implant (Regime/Therapy),SNOMED-CT
379691000000104,Preparation For Intraluminal Brachytherapy (Procedure),SNOMED-CT
290652003,Accidental Aclarubicin Poisoning (Event),SNOMED-CT
50917001,Preparation Of Radioactive Source (Procedure),SNOMED-CT
862921000000106,Intravesical Electrochemotherapy (Procedure),SNOMED-CT
431530008,Percutaneous Brachytherapy Of Hepatic Artery Using Fluoroscopic Guidance (Procedure),SNOMED-CT
169327006,Radium Contact Therapy (Procedure),SNOMED-CT
293231001,Cyproterone Acetate And Ethinylestradiol Adverse Reaction (Disorder),SNOMED-CT
722491009,"Rituximab, Cyclophosphamide, Doxorubicin, Vincristine And Prednisone Chemotherapy Regimen (Regime/Therapy)",SNOMED-CT
431399005,Brachytherapy Using Iodine (131-I) Ethiodized Oil (Procedure),SNOMED-CT
304418001,Pulsed Electromagnetic Energy To Back (Regime/Therapy),SNOMED-CT
292214003,Triazene Antineoplastic Adverse Reaction (Disorder),SNOMED-CT
722472009,"Rituximab, Ifosfamide, Carboplatin And Etoposide Chemotherapy Regimen (Regime/Therapy)",SNOMED-CT
428083009,Combined Photochemotherapy And Ultraviolet B Light Therapy To Skin (Procedure),SNOMED-CT
290667004,Epirubicin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
290650006,Plicamycin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
169310003,Betatron Electron Therapy (Procedure),SNOMED-CT
473237008,Stereotactic Radiosurgery For Acoustic Neuroma (Procedure),SNOMED-CT
87390000,"Radiation Therapy, Central Axis Depth Dose Computation (Procedure)",SNOMED-CT
38915000,Radionuclide Therapy For Gland Ablation (Regime/Therapy),SNOMED-CT
442993000,Percutaneous Radiofrequency Ablation Of Lesion Of Liver Using Ultrasound Guidance (Procedure),SNOMED-CT
428908000,Combined Photochemotherapy And Ultraviolet A Light Therapy To Skin (Procedure),SNOMED-CT
821871000000102,Percutaneous Photodynamic Therapy Of Lesion Of Bile Duct Using Fluoroscopic Guidance (Procedure),SNOMED-CT
306828004,Low Power Laser Therapy To Knee (Procedure),SNOMED-CT
229591000,Theraktin Treatment (Procedure),SNOMED-CT
444247007,Photodynamic Therapy Of Neovascular Membrane Of Choroid (Procedure),SNOMED-CT
290655001,Aclarubicin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
290661003,Accidental Doxorubicin Poisoning (Event),SNOMED-CT
228660009,Contact Therapy (Procedure),SNOMED-CT
426234008,Ultraviolet B Light Therapy To Skin (Procedure),SNOMED-CT
85257004,Destruction Of Chorioretinal Lesion By Radiation Therapy (Procedure),SNOMED-CT
169317000,Neutron Capture Therapy (Procedure),SNOMED-CT
290662005,Intentional Doxorubicin Poisoning (Event),SNOMED-CT
441783000,Conformal Radiotherapy (Procedure),SNOMED-CT
306821005,Low Power Laser Therapy To Elbow (Procedure),SNOMED-CT
169336005,External Beam With Chemotherapy (Procedure),SNOMED-CT
169298007,Intracavitary X-Ray Therapy (Procedure),SNOMED-CT
169315008,Deuteron Therapy (Procedure),SNOMED-CT
290645000,Mitomycin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
840981000000104,Interstitial Photodynamic Therapy Of Malignant Tumour Of Parotid Gland (Procedure),SNOMED-CT
306826000,Low Power Laser Therapy To Abdomen (Procedure),SNOMED-CT
169311004,Positron Therapy (Procedure),SNOMED-CT
47668009,Intracavitary Radium Application (Regime/Therapy),SNOMED-CT
169296006,Ultrahard X-Rays 400-2000 Kv (Procedure),SNOMED-CT
169335009,External Beam - Surgery With Chemotherapy (Procedure),SNOMED-CT
290693006,Accidental Pentostatin Poisoning (Event),SNOMED-CT
290647008,Accidental Plicamycin Poisoning (Event),SNOMED-CT
16560241000119104,Oral Radionuclide Therapy (Procedure),SNOMED-CT
427561000119104,Intravenous Radionuclide Therapy Using Samarium Sm 153 Lexidronam (Procedure),SNOMED-CT
426931009,Subacute Bacterial Endocarditis Prophylaxis (Procedure),SNOMED-CT
26802008,"Radiation Therapy Isodose Plan, Arc Field (Procedure)",SNOMED-CT
433150007,Radiolabeled Indium 111 Antibody Therapy (Procedure),SNOMED-CT
182668004,Ultraviolet Lesion Destruction (Procedure),SNOMED-CT
440069001,Rhinophototherapy Using Ultraviolet And Visible Light (Procedure),SNOMED-CT
431667009,Intracoronary Brachytherapy Using Fluoroscopic Guidance (Procedure),SNOMED-CT
35587007,"Supervision, Handling And Loading Of Radioelement (Procedure)",SNOMED-CT
49097004,"Special Dosimetry, Thermoluminescent Dosimetry (Procedure)",SNOMED-CT
169303009,Betatron Photon Therapy (Procedure),SNOMED-CT
700356003,Radium 226 Brachytherapy (Procedure),SNOMED-CT
31344000,"Radiation Therapy Treatment Planning, Patient Contour And Localization Of Internal Structures (Procedure)",SNOMED-CT
10492003,Radionuclide Therapy For Glandular Suppression (Regime/Therapy),SNOMED-CT
229593002,Mercury Vapor Lamp Treatment (Procedure),SNOMED-CT
290666008,Intentional Epirubicin Poisoning (Event),SNOMED-CT
306817003,Low Power Laser Therapy To Neck (Procedure),SNOMED-CT
169332007,External Beam With Internal Radiotherapy (Procedure),SNOMED-CT
50632006,Cyclotron Teleradiotherapy (Procedure),SNOMED-CT
853301000000101,Stereotactic Focused Gamma Radiosurgery Of Trigeminal Nerve (Procedure),SNOMED-CT
290636001,Cytotoxic Antibiotic Poisoning (Disorder),SNOMED-CT
304421004,Pulsed Electromagnetic Energy To Hip (Regime/Therapy),SNOMED-CT
290658004,Intentional Mitozantrone Poisoning (Event),SNOMED-CT
306822003,Low Power Laser Therapy To Wrist (Procedure),SNOMED-CT
169410004,Support Transfusion Therapy (Procedure),SNOMED-CT
47191007,Poisoning Caused By Bleomycin (Disorder),SNOMED-CT
32626001,Provision Of External Compensating Shield (Procedure),SNOMED-CT
290663000,Doxorubicin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
431743005,Yttrium 90 Somatostatin Analog Therapy (Procedure),SNOMED-CT
304416002,Pulsed Electromagnetic Energy To Wrist (Regime/Therapy),SNOMED-CT
10226009,Disposal Of Radioactive Source (Procedure),SNOMED-CT
448385000,Megavoltage Radiation Therapy Using Photons (Procedure),SNOMED-CT
169295005,Deep X-Ray Therapy 150-400 Kv (Procedure),SNOMED-CT
306827009,Low Power Laser Therapy To Hip (Procedure),SNOMED-CT
306829007,Low Power Laser Therapy To Ankle (Procedure),SNOMED-CT
447912004,Fractionated Dose Stereotactic Radiosurgery Using Linear Accelerator System (Procedure),SNOMED-CT
589631000119102,Intravenous Radioimmunotherapy Using Monoclonal Antibodies (Procedure),SNOMED-CT
9990009,Radiation Therapy Treatment Planning Service (Procedure),SNOMED-CT
448137007,Brachytherapy Using Radioiodine (Procedure),SNOMED-CT
275843000,Weil's Disease Prophylaxis (Procedure),SNOMED-CT
406175001,Phototherapy: Sleep Regulation (Procedure),SNOMED-CT
292225007,Epirubicin Adverse Reaction (Disorder),SNOMED-CT
399124002,Unsealed Radionuclide Procedure (Procedure),SNOMED-CT
169292008,Grenz Ray Therapy Up To 10 Kv (Procedure),SNOMED-CT
306820006,Low Power Laser Therapy To Shoulder (Procedure),SNOMED-CT
29722002,Photochemotherapy With Petrolatum And Ultraviolet B (Procedure),SNOMED-CT
46733005,Provision Of Molds Or Casts For Immobilization (Procedure),SNOMED-CT
293232008,Cyproterone Adverse Reaction (Disorder),SNOMED-CT
169329009,Mold Technique Gamma/Beta (Procedure),SNOMED-CT
169316009,Pi-Meson Therapy (Procedure),SNOMED-CT
8502007,Radiation Physics Consultation With Therapeutic Radiologist (Procedure),SNOMED-CT
219076007,Adverse Reaction Caused By Bacillus Calmette-Guerin Vaccine (Disorder),SNOMED-CT
304415003,Pulsed Electromagnetic Energy To Elbow (Regime/Therapy),SNOMED-CT
441799006,Intensity Modulated Radiation Therapy (Procedure),SNOMED-CT
60478006,Local Actinotherapy (Procedure),SNOMED-CT
115960007,Total Skin Electron Beam Therapy (Procedure),SNOMED-CT
292247007,Trilostane Adverse Reaction (Disorder),SNOMED-CT
428822001,Photodynamic Therapy Of Subretinal Lesion (Procedure),SNOMED-CT
448467008,Interstitial Brachytherapy Using Cesium Needle (Procedure),SNOMED-CT
446504008,Stereotactic Destruction Of Lesion Using Gamma Radiation (Procedure),SNOMED-CT
59690005,Compensating Filter Design And Fabrication (Procedure),SNOMED-CT
304414004,Pulsed Electromagnetic Energy To Shoulder (Regime/Therapy),SNOMED-CT
51534007,Oral Chemotherapy For Malignant Neoplasm (Regime/Therapy),SNOMED-CT
290668009,Idarubicin Poisoning (Disorder),SNOMED-CT
700357007,Radium 223 Brachytherapy (Procedure),SNOMED-CT
90982009,Wedge Filter Design And Fabrication (Procedure),SNOMED-CT
80893007,Hyperthermia Generated By Intracavitary Probes (Procedure),SNOMED-CT
292210007,Nitrosurea Adverse Reaction (Disorder),SNOMED-CT
292244000,Fludarabine Adverse Reaction (Disorder),SNOMED-CT
47479005,Total Body Irradiation (Procedure),SNOMED-CT
43111005,Destruction Of Lesion Of Retina By Implantation Of Radiation Source (Procedure),SNOMED-CT
292206009,Ifosfamide Adverse Reaction (Disorder),SNOMED-CT
33356009,Betatron Teleradiotherapy (Procedure),SNOMED-CT
449157000,Interstitial Brachytherapy Using Iridium Wire (Procedure),SNOMED-CT
56636003,Isodose Computation For Teletherapy (Procedure),SNOMED-CT
169333002,External Beam - Surgery With Preoperative Radiotherapy (Procedure),SNOMED-CT
712746000,Total Body Electron Beam Therapy (Procedure),SNOMED-CT
229587005,Ultraviolet A Therapy (Procedure),SNOMED-CT
290692001,Pentostatin Poisoning (Disorder),SNOMED-CT
292846009,Idoxuridine In Dimethylsulfoxide Adverse Reaction (Disorder),SNOMED-CT
46467001,Photochemotherapy With Psoralens And Ultraviolet A (Procedure),SNOMED-CT
290651005,Aclarubicin Poisoning (Disorder),SNOMED-CT
290643007,Accidental Mitomycin Poisoning (Event),SNOMED-CT
292205008,Ethoglucid Adverse Reaction (Disorder),SNOMED-CT
290638000,Intentional Dactinomycin Poisoning (Event),SNOMED-CT
292836007,Human Interferon Gamma-1b Adverse Reaction (Disorder),SNOMED-CT
168521000,Radiotherapy For Hemopoietic Irradiation (Procedure),SNOMED-CT
168528006,Palliative Course Of Radiotherapy (Procedure),SNOMED-CT
304417006,Pulsed Electromagnetic Energy To Hand (Regime/Therapy),SNOMED-CT
765813009,Intracavitary Brachytherapy Of Mouth (Procedure),SNOMED-CT
168526005,Radiotherapy For Analgesia (Procedure),SNOMED-CT
169293003,Superficial X-Ray Therapy 10-60 Kv (Procedure),SNOMED-CT
385798007,Radiation Therapy Care (Regime/Therapy),SNOMED-CT
363695005,Ultraviolet Light Therapy (Procedure),SNOMED-CT
292243006,Paclitaxel Adverse Reaction (Disorder),SNOMED-CT
292249005,Formestane Adverse Reaction (Disorder),SNOMED-CT
290665007,Accidental Epirubicin Poisoning (Event),SNOMED-CT
290664006,Epirubicin Poisoning (Disorder),SNOMED-CT
16554781000119104,Intravenous Radionuclide Therapy Using Strontium 89 (Procedure),SNOMED-CT
306824002,Low Power Laser Therapy To Back (Procedure),SNOMED-CT
168527001,Radiotherapy For Inflammation (Procedure),SNOMED-CT
168520004,Radiotherapy For Immunosuppression (Procedure),SNOMED-CT
290648003,Intentional Plicamycin Poisoning (Event),SNOMED-CT
9728002,"Special Dosimetry, Microdosimetry (Procedure)",SNOMED-CT
169299004,Combined X-Ray Therapy (Procedure),SNOMED-CT
714029009,Preoperative High Dose Brachytherapy (Procedure),SNOMED-CT
290642002,Bleomycin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
1127003,Interstitial Radium Application (Regime/Therapy),SNOMED-CT
290640005,Accidental Bleomycin Poisoning (Event),SNOMED-CT
292228009,Mercuric Oxide Adverse Reaction (Disorder),SNOMED-CT
229565001,Low Power Laser Therapy (Procedure),SNOMED-CT
438629002,High Dose Rate Electronic Brachytherapy (Procedure),SNOMED-CT
433224001,Radionuclide Rhenium 186 Hydroxyethylidene Diphosphonate Therapy (Procedure),SNOMED-CT
78110003,Destruction Of Lesion Of Choroid By Implantation Of Radiation Source (Procedure),SNOMED-CT
168525009,Postoperative Course Of Radiotherapy (Procedure),SNOMED-CT
448288001,Targeted Radionuclide Therapy (Procedure),SNOMED-CT
182655007,Local Heating - Infrared Irradiation (Regime/Therapy),SNOMED-CT
169421008,Infrared Radiation Therapy (Regime/Therapy),SNOMED-CT
64978007,Radionuclide Therapy For Hyperthyroidism (Regime/Therapy),SNOMED-CT
169419003,Light Therapy For Inflammation (Procedure),SNOMED-CT
292222005,Aclarubicin Adverse Reaction (Disorder),SNOMED-CT
1051921000000109,Photodynamic Laser Therapy To Lesion Of Skin (Procedure),SNOMED-CT
12566000,"Consultation In Computer Dosimetry And Isodose Chart, Teletherapy (Procedure)",SNOMED-CT
290695004,Pentostatin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
432094005,Radiolabeled Iodine 131 Antibody Therapy (Procedure),SNOMED-CT
680007,Radiation Physics Consultation (Procedure),SNOMED-CT
304412000,Pulsed Electromagnetic Energy To Trunk (Regime/Therapy),SNOMED-CT
58873006,Modified Goeckerman Regimen (Procedure),SNOMED-CT
168523002,Preoperative Course Of Radiotherapy (Procedure),SNOMED-CT
448608009,Intracavitary Brachytherapy Of Female Genital Tract (Procedure),SNOMED-CT
35683002,Phototherapy Of Newborn (Procedure),SNOMED-CT
726549007,Radioimmunoguided Surgery (Procedure),SNOMED-CT
169302004,Linear Accelerator Photon Therapy (Procedure),SNOMED-CT
292242001,Crisantaspase Adverse Reaction (Disorder),SNOMED-CT
304419009,Pulsed Electromagnetic Energy To Pelvis (Regime/Therapy),SNOMED-CT
406174002,Phototherapy: Mood Regulation (Procedure),SNOMED-CT
451017006,Radiotherapy Planning Using Four Dimensional Computed Tomography (Procedure),SNOMED-CT
448167001,Intraluminal Brachytherapy Of Rectum (Procedure),SNOMED-CT
28563001,Poisoning Caused By Actinomycin (Disorder),SNOMED-CT
1103661000000108,Lutetium (177-Lu) Labelled Somatostatin Analogue Therapy (Procedure),SNOMED-CT
292216001,Cytotoxic Antibiotic Adverse Reaction (Disorder),SNOMED-CT
113120007,Interstitial Brachytherapy (Regime/Therapy),SNOMED-CT
287590002,Local Skin Ultraviolet Therapy (Procedure),SNOMED-CT
306819000,Low Power Laser Therapy To Lower Limb (Procedure),SNOMED-CT
293283008,Leuprorelin Adverse Reaction (Disorder),SNOMED-CT
63771003,General Actinotherapy (Procedure),SNOMED-CT
69497001,"Brachytherapy Isodose Calculation, Intermediate (Procedure)",SNOMED-CT
445232009,Boost Radiation Therapy (Procedure),SNOMED-CT
10075000,Photochemotherapy With Tar And Ultraviolet B (Procedure),SNOMED-CT
115959002,Stereotactic Radiosurgery (Procedure),SNOMED-CT
703423002,Combined Chemotherapy And Radiation Therapy (Procedure),SNOMED-CT
399180008,Interstitial Radioactive Colloid Therapy (Procedure),SNOMED-CT
426963003,Endoscopic Retrograde Photodynamic Laser Therapy Of Lesion Of Bile Duct (Procedure),SNOMED-CT
290654002,Intentional Aclarubicin Poisoning (Event),SNOMED-CT
450522005,Narrowband Ultraviolet B Phototherapy (Procedure),SNOMED-CT
293281005,Triptorelin Adverse Reaction (Disorder),SNOMED-CT
168524008,Radiotherapy - Intraoperative Control (Procedure),SNOMED-CT
420529003,Radiotherapy Using Radioactive Plaque On Eye (Procedure),SNOMED-CT
152198000,Brachytherapy (Procedure),SNOMED-CT
304413005,Pulsed Electromagnetic Energy To Lower Limb (Regime/Therapy),SNOMED-CT
449255003,Intraluminal Brachytherapy Of Tracheobronchial Tree (Procedure),SNOMED-CT
449290006,Megavoltage Radiation Therapy Using Photons And Electrons (Procedure),SNOMED-CT
169323005,Intermediate Distance Curietherapy (Procedure),SNOMED-CT
74023000,Teleradiotherapy Of 1 To 25 Mega Electronvolt Protons (Procedure),SNOMED-CT
293230000,Bicalutamide Adverse Reaction (Disorder),SNOMED-CT
290637005,Accidental Dactinomycin Poisoning (Event),SNOMED-CT
292236000,Amsacrine Adverse Reaction (Disorder),SNOMED-CT
64134004,Stereotactic Focused Gamma Radiosurgery Of Cerebrum (Procedure),SNOMED-CT
229588000,Ultraviolet B Therapy (Procedure),SNOMED-CT
169312006,Combined Fast-Electron Therapy (Procedure),SNOMED-CT
429223009,Percutaneous Photodynamic Therapy Of Lesion Of Bile Duct (Procedure),SNOMED-CT
292835006,Interferons Adverse Reaction (Disorder),SNOMED-CT
722470001,Phototherapy Of Neonate Using Ultraviolet Light (Procedure),SNOMED-CT
292837003,Interferon-A-2a Adverse Reaction (Disorder),SNOMED-CT
431588009,Radionuclide Iodine 131 Therapy For Thyrotoxicosis (Procedure),SNOMED-CT
14473006,Surface Brachytherapy (Procedure),SNOMED-CT
118641002,Three Dimensional Treatment Planning For Teleradiotherapy (Procedure),SNOMED-CT
290670000,Intentional Idarubicin Poisoning (Event),SNOMED-CT
425893002,Ultraviolet A Light Therapy To Skin (Procedure),SNOMED-CT
448168006,Intracavitary Brachytherapy Of Nasopharynx (Procedure),SNOMED-CT
290659007,Mitozantrone Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
448987004,Intraluminal Brachytherapy Of Biliary Tract (Procedure),SNOMED-CT
170450005,Meningococcus Prophylaxis (Procedure),SNOMED-CT
293229005,Flutamide Adverse Reaction (Disorder),SNOMED-CT
439149000,Intermittent Phototherapy (Procedure),SNOMED-CT
448461009,Stereotactic Radiation Therapy Using Megavoltage Radiation (Procedure),SNOMED-CT
169305002,Combined Photon Therapy (Procedure),SNOMED-CT
292197004,Alkylating Drug Adverse Reaction (Disorder),SNOMED-CT
700496000,Postoperative Administration Of Antineoplastic Agent Into Peritoneal Cavity (Procedure),SNOMED-CT
49963009,"Radiation Therapy Isodose Plan, Moving Strip Field (Procedure)",SNOMED-CT
290660002,Doxorubicin Poisoning (Disorder),SNOMED-CT
306818008,Low Power Laser Therapy To Trunk (Procedure),SNOMED-CT
268502007,Leptospirosis Prophylaxis (Procedure),SNOMED-CT
292202006,Nitrogen Mustard Derivative Adverse Reaction (Disorder),SNOMED-CT
292253007,Vindesine Adverse Reaction (Disorder),SNOMED-CT
699618001,Tuberculosis Prophylaxis (Procedure),SNOMED-CT
90564003,Field Block Design And Fabrication (Procedure),SNOMED-CT
292215002,Dacarbazine Adverse Reaction (Disorder),SNOMED-CT
84755001,Radiation Therapy Treatment Management (Procedure),SNOMED-CT
304411007,Pulsed Electromagnetic Energy To Neck (Regime/Therapy),SNOMED-CT
64522003,Destruction Of Chorioretinal Lesion By Implantation Of Radiation Source (Procedure),SNOMED-CT
257891001,Photodynamic Therapy (Procedure),SNOMED-CT
61109003,Therapeutic Radiology Port Film Interpretation And Verification (Procedure),SNOMED-CT
1092151000000100,Intranasal Phototherapy (Procedure),SNOMED-CT
304424007,Pulsed Electromagnetic Energy To Foot (Regime/Therapy),SNOMED-CT
290644001,Intentional Mitomycin Poisoning (Event),SNOMED-CT
31632008,Stereotactic Focused Proton Beam On Cerebrum (Procedure),SNOMED-CT
169324004,Combined Teletherapy And Intermediate Distance Curietherapy (Procedure),SNOMED-CT
113115007,"Radiation Therapy Isodose Plan, Wedge Fields (Procedure)",SNOMED-CT
290657009,Accidental Mitozantrone Poisoning (Event),SNOMED-CT
32947004,"Radiation Therapy Isodose Plan, Isocentric (Procedure)",SNOMED-CT
292838008,Interferon-A-2b Adverse Reaction (Disorder),SNOMED-CT
384691004,Intraluminal Brachytherapy (Regime/Therapy),SNOMED-CT
82350007,Photochemotherapy (Procedure),SNOMED-CT
35437002,Consultation In Computer Dosimetry And Isodose Chart For Brachytherapy (Procedure),SNOMED-CT
449155008,Intraluminal Brachytherapy Of Esophagus (Procedure),SNOMED-CT
306825001,Low Power Laser Therapy To Pelvis (Procedure),SNOMED-CT
304423001,Pulsed Electromagnetic Energy To Ankle (Regime/Therapy),SNOMED-CT
1699009,Special Dosimetry (Procedure),SNOMED-CT
429730002,Photodynamic Therapy Of Skin Of Whole Body (Procedure),SNOMED-CT
290694000,Intentional Pentostatin Poisoning (Event),SNOMED-CT
447704003,Single Dose Stereotactic Radiosurgery Using Linear Accelerator System (Procedure),SNOMED-CT
290669001,Accidental Idarubicin Poisoning (Event),SNOMED-CT
869901000000105,Retroorbital Radiotherapy (Procedure),SNOMED-CT
428604001,Photodynamic Therapy Of Skin (Procedure),SNOMED-CT
169297002,Short Distance X-Ray Therapy (Procedure),SNOMED-CT
22638002,Photochemotherapy With Tar And Petrolatum (Procedure),SNOMED-CT
447759004,Brachytherapy Of Breast (Procedure),SNOMED-CT
229592007,Kromayer Treatment (Procedure),SNOMED-CT
292190002,Aldesleukin Adverse Reaction (Disorder),SNOMED-CT
168522007,Radiotherapy For Lymphatic Irradiation (Procedure),SNOMED-CT
169319002,Combined Heavy Particle Therapy (Procedure),SNOMED-CT
711299007,Radiotherapy To Thorax (Procedure),SNOMED-CT
448552007,Interstitial Brachytherapy Using Gold Grain (Procedure),SNOMED-CT
292232003,Pentostatin Adverse Reaction (Disorder),SNOMED-CT
17876001,"Radiation Therapy Treatment Planning, Interpretation Of Special Testing Ordered By Radiation Therapist (Procedure)",SNOMED-CT
84778007,Radiation Therapy Simulator Aided Field Setting (Procedure),SNOMED-CT
16554931000119102,Intravenous Radionuclide Therapy Using Radium 223 Dichloride (Procedure),SNOMED-CT
292245004,Aminoglutethimide Adverse Reaction (Disorder),SNOMED-CT
473279002,Photodynamic Therapy Of Chorioretinal Lesion (Procedure),SNOMED-CT
20117002,Poisoning Caused By Mitomycin (Disorder),SNOMED-CT
169418006,Visible Light Therapy (Procedure),SNOMED-CT
292226008,Idarubicin Adverse Reaction (Disorder),SNOMED-CT
441858005,Adverse Reaction Caused By Trastuzumab Administered By Infusion (Disorder),SNOMED-CT
69568002,Oral Radiation (Procedure),SNOMED-CT
169322000,Gamma-Ray Telecurie Therapy (Procedure),SNOMED-CT
292254001,Dimethyl Sulfoxide Adverse Reaction (Disorder),SNOMED-CT
304422006,Pulsed Electromagnetic Energy To Knee (Regime/Therapy),SNOMED-CT
169294009,Half-Deep Therapy 60-150 Kv (Procedure),SNOMED-CT
290646004,Plicamycin Poisoning (Disorder),SNOMED-CT
304409003,Pulsed Electromagnetic Energy To Upper Limb (Regime/Therapy),SNOMED-CT
304410008,Pulsed Electromagnetic Energy To Face (Regime/Therapy),SNOMED-CT
290639008,Dactinomycin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
290656000,Mitozantrone Poisoning (Disorder),SNOMED-CT
84336003,"Radiation Therapy Isodose Plan, Rotation Field (Procedure)",SNOMED-CT
428545002,Phototherapy Of Skin (Procedure),SNOMED-CT
290641009,Intentional Bleomycin Poisoning (Event),SNOMED-CT
57966002,"Radiation Therapy, Tissue And Geometric Inhomogeneity Correction (Procedure)",SNOMED-CT
431778005,Brachytherapy Of Prostate Using Fluoroscopic Guidance (Procedure),SNOMED-CT
290671001,Idarubicin Poisoning Of Undetermined Intent (Disorder),SNOMED-CT
292839000,Interferon-A-N1 Adverse Reaction (Disorder),SNOMED-CT
39646005,Hemibody Irradiation (Procedure),SNOMED-CT
49569001,Consultation In Teletherapy (Procedure),SNOMED-CT
169334008,External Beam - Surgery With Postoperative Radiotherapy (Procedure),SNOMED-CT
304420003,Pulsed Electromagnetic Energy To Abdomen (Regime/Therapy),SNOMED-CT
722482005,"Doxorubicin, Bleomycin, Vinblastine And Dacarbazine Chemotherapy Regimen (Regime/Therapy)",SNOMED-CT
448294009,External Radiation Therapy Using Superficial Radiation (Procedure),SNOMED-CT
292248002,Tamoxifen Adverse Reaction (Disorder),SNOMED-CT
292246003,Estrogen Antagonist Adverse Reaction (Disorder),SNOMED-CT
169318005,Fast Neutron Therapy (Procedure),SNOMED-CT
1086741000000104,Epiretinal Brachytherapy (Procedure),SNOMED-CT
292250005,Vinca Alkaloid Adverse Reaction (Disorder),SNOMED-CT
169422001,Inflammatory Infrared Therapy (Regime/Therapy),SNOMED-CT
169304003,Van Der Graaff Photon Therapy (Procedure),SNOMED-CT
431200001,Radionuclide Iodine 131 Therapy To Thyroid (Procedure),SNOMED-CT
306815006,Low Power Laser Therapy To Upper Limb (Procedure),SNOMED-CT
306816007,Low Power Laser Therapy To Face (Procedure),SNOMED-CT
169328001,Beta Source Contact Therapy (Procedure),SNOMED-CT
804811000000103,Phototherapy Using 311 Nanometres Narrowband Ultraviolet B Lamp (Procedure),SNOMED-CT
300041008,Penicillin Prophylaxis (Procedure),SNOMED-CT
306823008,Low Power Laser Therapy To Hand (Procedure),SNOMED-CT
427541000119103,Intravenous Radionuclide Therapy (Procedure),SNOMED-CT
36679009,Vaginal Cone Irradiation (Procedure),SNOMED-CT
169309008,Linear Accelerator Electrons (Procedure),SNOMED-CT
15543008,Isodose Computation For Brachytherapy (Procedure),SNOMED-CT
306830002,Low Power Laser Therapy To Foot (Procedure),SNOMED-CT
65381004,Intra-Articular Radionuclide Therapy (Regime/Therapy),SNOMED-CT
1092191000000108,Intraoral Low Power Laser Therapy (Procedure),SNOMED-CT
229589008,Ultraviolet C Therapy (Procedure),SNOMED-CT
293081004,Dapsone Adverse Reaction (Disorder),SNOMED-CT
65263004,General Radiation Therapy Consultation And Report (Procedure),SNOMED-CT
169314007,Proton Therapy (Procedure),SNOMED-CT
118640001,Radioimmunotherapy (Procedure),SNOMED-CT
292198009,Mitobronitol Adverse Reaction (Disorder),SNOMED-CT
438816004,Radiolabeled Technetium 99m Antibody Therapy (Procedure),SNOMED-CT
238811000000106,Delivery Of Oral Chemotherapy For Neoplasm Nos (Regime/Therapy),SNOMED-CT
560611000000108,Radiation/Phototherapy Nos (Procedure),SNOMED-CT
468111000000107,[X]Other Chemotherapy (Situation),SNOMED-CT
222771000000107,Stereotactic Radiosurgery (Procedure),SNOMED-CT
267661000000100,Delivery Of A Fraction Of Interstitial Radiotherapy,SNOMED-CT
490271000000105,Preparation For Intensity Modulated Radiation Therapy,SNOMED-CT
170449005,Antibiotic Cover - Surgery (Procedure),SNOMED-CT
262671000000105,Transurethral Radiofrequency Needle Ablation Of Prostate,SNOMED-CT
576601000000103,Other Nuclear Therapy Nos (Procedure),SNOMED-CT
236241000000105,Radiotherapy Delivery Nos (Procedure),SNOMED-CT
267981000000103,Delivery Of Exclusively Oral Chemotherapy For Neoplasm,SNOMED-CT
282621000000108,Phototherapy To Skin (Procedure),SNOMED-CT
916171000000104,Radiotherapy,SNOMED-CT
250621000000102,Photodynamic Therapy,SNOMED-CT
238091000000107,Volume Definition For Simple Radiotherapy With Imaging And Dosimetry (Procedure),SNOMED-CT
267921000000104,Delivery Of Complex Parenteral Chemotherapy For Neoplasm At First Attendance,SNOMED-CT
213881000000103,Chemotherapy Started,SNOMED-CT
290651000000100,Photodynamic Therapy Of Skin,SNOMED-CT
273601000000102,Photodynamic Therapy,SNOMED-CT
267641000000101,Delivery Of A Fraction Of Total Body Irradiation (Tbi),SNOMED-CT
268451000000102,Radiotherapy Procedures Nos,SNOMED-CT
575551000000108,Infrared Therapy Nos (Procedure),SNOMED-CT
490441000000100,Megavoltage Treatment For Complex Radiotherapy,SNOMED-CT
231671000000107,Radiotherapy Volume Definition (Procedure),SNOMED-CT
169384001,Preload Radiotherapy - Rectum (Regime/Therapy),SNOMED-CT
267491000000109,Volume Definition For Radiotherapy With Imaging And Intensity-Modulated Radiation Therapy (Imrt) Dosimetry,SNOMED-CT
379661000000105,Other Specified Preparation For Brachytherapy (Procedure),SNOMED-CT
