code,description,type
714203003,Acute bronchitis co-occurrent with bronchiectasis (disorder),SNOMED-CT
722913002,Congenital pulmonary hypoplasia due to lung space occupying lesion (disorder),SNOMED-CT
721095007,"Diaphragmatic defect, limb deficiency, skull defect syndrome (disorder)",SNOMED-CT
425464007,Nosocomial pneumonia (disorder),SNOMED-CT
7678002,Cytomegaloviral pneumonia (disorder),SNOMED-CT
417688002,Chronic progressive coccidioidal pneumonia (disorder),SNOMED-CT
415125002,Pneumocystosis jirovecii pneumonia (disorder),SNOMED-CT
64880000,Parainfluenza virus bronchopneumonia (disorder),SNOMED-CT
195896004,Pneumonia caused by pleuropneumonia-like organism (disorder),SNOMED-CT
737181009,Interstitial lung disease due to systemic disease (disorder),SNOMED-CT
409664000,Pneumonia caused by anaerobic bacteria (disorder),SNOMED-CT
233607000,Pneumococcal pneumonia (disorder),SNOMED-CT
12310001,Childhood bronchiectasis (disorder),SNOMED-CT
59773008,Simple pulmonary alveolitis (disorder),SNOMED-CT
276693005,Congenital bacterial pneumonia (disorder),SNOMED-CT
196112005,Abscess of lung with pneumonia (disorder),SNOMED-CT
236793007,Azoospermia with absent vasa in association with cystic fibrosis trait (disorder),SNOMED-CT
10625151000119108,Bronchopneumonia caused by Group A Streptococcus (disorder),SNOMED-CT
426437004,Familial idiopathic pulmonary fibrosis (disorder),SNOMED-CT
1092951000119106,Pneumonia caused by Bordetella parapertussis (disorder),SNOMED-CT
195902009,Anthrax pneumonia (disorder),SNOMED-CT
72854003,Aspiration pneumonia due to near drowning (disorder),SNOMED-CT
416916004,Lipoid pneumonitis (disorder),SNOMED-CT
312342009,Infective pneumonia (disorder),SNOMED-CT
720469008,Azoospermia caused by chemotherapy (disorder),SNOMED-CT
64917006,Parainfluenza virus pneumonia (disorder),SNOMED-CT
206289001,Congenital chlamydial pneumonia (disorder),SNOMED-CT
276695003,Neonatal aspiration pneumonia (disorder),SNOMED-CT
37711000,Cadmium pneumonitis (disorder),SNOMED-CT
408680002,Healthcare associated bacterial pneumonia (disorder),SNOMED-CT
15708009,Benign pneumoconiosis (disorder),SNOMED-CT
724499007,Idiopathic acute eosinophilic pneumonia (disorder),SNOMED-CT
415126001,Pneumonitis caused by inhaled substance (disorder),SNOMED-CT
75426006,Aspiration pneumonia caused by regurgitated food (disorder),SNOMED-CT
60805002,Hemolytic anemia with emphysema AND cutis laxa (disorder),SNOMED-CT
44547005,Chalicosis (disorder),SNOMED-CT
195900001,Pneumonia co-occurrent and due to measles (disorder),SNOMED-CT
45556008,Pulmonary tularemia (disorder),SNOMED-CT
233617005,Hemorrhagic pneumonia (disorder),SNOMED-CT
301001009,Right lower zone pneumonia (disorder),SNOMED-CT
240391001,Pulmonary melioidosis (disorder),SNOMED-CT
78895009,Congenital pneumonia (disorder),SNOMED-CT
10625351000119104,Bronchopneumonia caused by methicillin resistant Staphylococcus aureus (disorder),SNOMED-CT
3487004,Candidiasis of lung (disorder),SNOMED-CT
12181002,Tropical pulmonary alveolitis (disorder),SNOMED-CT
233731003,Traumatic pneumonia (disorder),SNOMED-CT
10624991000119104,Bronchopneumonia caused by Achromobacter (disorder),SNOMED-CT
34020007,Pneumonia caused by Streptococcus (disorder),SNOMED-CT
1033111000000104,Influenza with pneumonia due to seasonal influenza virus (disorder),SNOMED-CT
63607006,Perinatal pneumomediastinum (disorder),SNOMED-CT
196034005,Pneumonitis caused by inhalation of milk (disorder),SNOMED-CT
233619008,Neonatal pneumonia (disorder),SNOMED-CT
708537005,Acute idiopathic pulmonary fibrosis (disorder),SNOMED-CT
240741002,Acute pulmonary African histoplasmosis (disorder),SNOMED-CT
737183007,Interstitial lung disease due to metabolic disease (disorder),SNOMED-CT
22343003,Pneumonitis caused by fumes AND/OR vapors (disorder),SNOMED-CT
733453005,"Congenital nephrotic syndrome, interstitial lung disease, epidermolysis bullosa syndrome (disorder)",SNOMED-CT
233623000,Mononuclear interstitial pneumonia (disorder),SNOMED-CT
385093006,Community acquired pneumonia (disorder),SNOMED-CT
10625591000119108,Bronchopneumonia caused by Staphylococcus (disorder),SNOMED-CT
737180005,Chronic bronchiolitis (disorder),SNOMED-CT
71926009,Infective pneumonia acquired prenatally (disorder),SNOMED-CT
735465007,Protracted bronchitis caused by bacterium (disorder),SNOMED-CT
195911009,Chickenpox pneumonia (disorder),SNOMED-CT
733051000,Pneumonia caused by Gram positive bacteria (disorder),SNOMED-CT
213152006,Heart-lung transplant failure and rejection (disorder),SNOMED-CT
191727003,Post measles pneumonia (disorder),SNOMED-CT
89687005,Postimmersion-submersion syndrome (disorder),SNOMED-CT
11944003,Feather-pickers' disease (disorder),SNOMED-CT
10625751000119106,Bronchopneumonia due to virus (disorder),SNOMED-CT
106001000119101,Chronic obstructive lung disease co-occurrent with acute bronchitis (disorder),SNOMED-CT
233622005,Infectious mononucleosis pneumonia (disorder),SNOMED-CT
308906005,Secondary bacterial pneumonia (disorder),SNOMED-CT
430969000,Recurrent aspiration pneumonia (disorder),SNOMED-CT
10625471000119108,Bronchopneumonia caused by Proteus mirabilis (disorder),SNOMED-CT
10672271000119100,Acute-on-chronic hypoxemic respiratory failure (disorder),SNOMED-CT
186177005,Tuberculosis of lung with cavitation (disorder),SNOMED-CT
713525001,Recurrent bacterial pneumonia (disorder),SNOMED-CT
83271005,Chronic laryngotracheitis (disorder),SNOMED-CT
45312009,Pneumonia in typhoid fever (disorder),SNOMED-CT
123587001,Acute bronchopneumonia (disorder),SNOMED-CT
762271004,Subclinical cystic fibrosis (disorder),SNOMED-CT
276692000,Congenital viral pneumonia (disorder),SNOMED-CT
10625231000119106,Bronchopneumonia caused by Haemophilus influenzae (disorder),SNOMED-CT
206283000,Congenital staphylococcal pneumonia (disorder),SNOMED-CT
64030005,Pneumonitis caused by solids (disorder),SNOMED-CT
186203002,"Tuberculosis of lung, bacteriologically and histologically negative (disorder)",SNOMED-CT
10625071000119104,Bronchopneumonia caused by bacteria (disorder),SNOMED-CT
722912007,Congenital pulmonary hypoplasia due to prolonged premature rupture of membranes (disorder),SNOMED-CT
72656004,Granulomatous pneumonia (disorder),SNOMED-CT
233618000,Mycobacterial pneumonia (disorder),SNOMED-CT
186175002,Infiltrative lung tuberculosis (disorder),SNOMED-CT
233624006,Herpes simplex pneumonia (disorder),SNOMED-CT
441590008,Pneumonia caused by Severe acute respiratory syndrome coronavirus (disorder),SNOMED-CT
707553005,Chronic exogenous lipoid pneumonia (disorder),SNOMED-CT
143111000119103,Pneumonia caused by avian influenza (disorder),SNOMED-CT
187196002,Toxoplasma pneumonitis (disorder),SNOMED-CT
42004004,Aspiration pneumonia caused by inhalation of vomitus (disorder),SNOMED-CT
195878008,Pneumonia and influenza (disorder),SNOMED-CT
233608005,Meningococcal pneumonia (disorder),SNOMED-CT
186204008,"Tuberculosis of lung, bacteriological and histological examination not done (disorder)",SNOMED-CT
80602006,Nodular tuberculosis of lung (disorder),SNOMED-CT
233606009,Atypical pneumonia (disorder),SNOMED-CT
319841000119107,Rheumatoid lung disease with rheumatoid arthritis (disorder),SNOMED-CT
55679008,Peribronchial pneumonia (disorder),SNOMED-CT
713544008,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
233716007,Micronodular pulmonary ossification (disorder),SNOMED-CT
80614003,Prolonged pulmonary alveolitis (disorder),SNOMED-CT
196032009,Pneumonitis due to inhalation of food or vomitus (disorder),SNOMED-CT
123588006,Confluent bronchopneumonia with abscess formation (disorder),SNOMED-CT
123590007,Focal pneumonia (disorder),SNOMED-CT
66110007,Chronic diffuse emphysema caused by inhalation of chemical fumes AND/OR vapors (disorder),SNOMED-CT
31561003,Hypostatic bronchopneumonia (disorder),SNOMED-CT
206287004,Congenital pseudomonal pneumonia (disorder),SNOMED-CT
2523007,Salmonella pneumonia (disorder),SNOMED-CT
196035006,Pneumonitis caused by inhalation of vomitus (disorder),SNOMED-CT
83457000,Cylindrical bronchiectasis (disorder),SNOMED-CT
57702005,Unresolved pneumonia (disorder),SNOMED-CT
2912004,Cystic-bullous disease of the lung (disorder),SNOMED-CT
65141002,Foreign body pneumonia (disorder),SNOMED-CT
89099002,Chronic allergic bronchitis (disorder),SNOMED-CT
84753008,Pneumonia in systemic mycosis (disorder),SNOMED-CT
442094008,Pneumonia caused by Histoplasma (disorder),SNOMED-CT
86680006,Ruptured emphysematous bleb of lung (disorder),SNOMED-CT
407671000,Bilateral pneumonia (disorder),SNOMED-CT
707552000,Acute exogenous lipoid pneumonia (disorder),SNOMED-CT
67525007,Secondary pneumonic plague (disorder),SNOMED-CT
198014000,Acquired obstructive azoospermia (disorder),SNOMED-CT
762269004,Classical cystic fibrosis (disorder),SNOMED-CT
233714005,Diffuse infiltrative lung disease (disorder),SNOMED-CT
10625831000119108,Chemical pneumonitis caused by anesthesia (disorder),SNOMED-CT
421508002,Viral pneumonia associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
10625311000119108,Bronchopneumonia caused by Klebsiella pneumoniae (disorder),SNOMED-CT
240629003,Malarial shock lung (disorder),SNOMED-CT
38976008,Pneumonic plague (disorder),SNOMED-CT
471272001,Cavitary pneumonia (disorder),SNOMED-CT
47082005,Congenital rubella pneumonitis (disorder),SNOMED-CT
240871004,Capillaria aerophila chest infection (disorder),SNOMED-CT
408679000,Healthcare associated pneumonia (disorder),SNOMED-CT
85469005,Hypostatic pneumonia (disorder),SNOMED-CT
18354001,Chronic induration of lung (disorder),SNOMED-CT
72270005,Collagenous pneumoconiosis (disorder),SNOMED-CT
707373004,Plasma cell granuloma of lung (disorder),SNOMED-CT
57686001,Emphysematous bleb of lung (disorder),SNOMED-CT
10625391000119100,Bronchopneumonia caused by methicillin susceptible Staphylococcus aureus (disorder),SNOMED-CT
10613001,Acute berylliosis (disorder),SNOMED-CT
7361000175106,Acute-on-chronic hypercapnic respiratory failure (disorder),SNOMED-CT
401000119107,Asthma with irreversible airway obstruction (disorder),SNOMED-CT
278516003,Lobar pneumonia (disorder),SNOMED-CT
236807008,Congenital obstructive azoospermia (disorder),SNOMED-CT
765275003,Male infertility with azoospermia due to single gene mutation (disorder),SNOMED-CT
314978007,Postoperative pneumonia (disorder),SNOMED-CT
240742009,Chronic pulmonary African histoplasmosis (disorder),SNOMED-CT
396285007,Bronchopneumonia (disorder),SNOMED-CT
708026002,Chronic pneumonitis of infancy (disorder),SNOMED-CT
708030004,Pulmonary emphysema co-occurrent with fibrosis of lung (disorder),SNOMED-CT
86294001,Pneumonitis caused by inhalation of essence (disorder),SNOMED-CT
32139003,Mixed dust pneumoconiosis (disorder),SNOMED-CT
10692721000119102,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma (disorder),SNOMED-CT
12571000132104,Pneumonitis due to Herpes zoster (disorder),SNOMED-CT
762270003,Atypical cystic fibrosis (disorder),SNOMED-CT
708031000,Idiopathic eosinophilic pneumonia (disorder),SNOMED-CT
81554001,Tuberculosis of lung with involvement of bronchus (disorder),SNOMED-CT
195909000,Nocardial pneumonia (disorder),SNOMED-CT
10625191000119102,Bronchopneumonia caused by Group B Streptococcus (disorder),SNOMED-CT
196115007,Pulmonary congestion and hypostasis (disorder),SNOMED-CT
1751000119100,Acute exacerbation of chronic obstructive airways disease with asthma (disorder),SNOMED-CT
196033004,Pneumonitis caused by inhalation of regurgitated food (disorder),SNOMED-CT
430476004,Diffuse panbronchiolitis (disorder),SNOMED-CT
233715006,Idiopathic diffuse pulmonary ossification (disorder),SNOMED-CT
81164001,Ornithosis with pneumonia (disorder),SNOMED-CT
736056000,Asthma clinical management plan (record artifact),SNOMED-CT
40786001,Aspiration pneumonia caused by regurgitated gastric secretions (disorder),SNOMED-CT
123589003,Necrotizing bronchopneumonia (disorder),SNOMED-CT
10625511000119104,Bronchopneumonia caused by Pseudomonas (disorder),SNOMED-CT
699014000,Recurrent pneumonia (disorder),SNOMED-CT
206284006,Congenital group A hemolytic streptococcal pneumonia (disorder),SNOMED-CT
427121008,Azoospermia due to obstruction (disorder),SNOMED-CT
66429007,Unresolved lobar pneumonia (disorder),SNOMED-CT
724498004,Pneumonia caused by Chlamydia pneumoniae (disorder),SNOMED-CT
38699009,Pneumonia caused by Histoplasma capsulatum (disorder),SNOMED-CT
111900000,Pneumonia in aspergillosis (disorder),SNOMED-CT
233717003,Diffuse pulmonary neurofibromatosis (disorder),SNOMED-CT
446946005,Reinfection pulmonary tuberculosis (disorder),SNOMED-CT
195904005,Pneumonia with coccidioidomycosis (disorder),SNOMED-CT
200052003,Obstetric anesthesia with pulmonary complications with postnatal problem (disorder),SNOMED-CT
32204007,Pulmonary actinobacillosis (disorder),SNOMED-CT
425793006,Azoospermia due to systemic disease (disorder),SNOMED-CT
41269000,Influenzal bronchopneumonia (disorder),SNOMED-CT
187052004,Pulmonary African histoplasmosis (disorder),SNOMED-CT
35031000119100,Acute aspiration pneumonia (disorder),SNOMED-CT
441942006,Pneumonia caused by infection caused by Streptococcus pyogenes (disorder),SNOMED-CT
447006007,Relapse pulmonary tuberculosis (disorder),SNOMED-CT
206285007,Congenital group B hemolytic streptococcal pneumonia (disorder),SNOMED-CT
713526000,Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection (disorder),SNOMED-CT
233610007,Neonatal chlamydial pneumonia (disorder),SNOMED-CT
233621003,Rickettsial pneumonia (disorder),SNOMED-CT
716198008,Growth delay with hydrocephalus and lung hypoplasia syndrome (disorder),SNOMED-CT
266370006,Trauma and postoperative pulmonary insufficiency (disorder),SNOMED-CT
371072008,Postobstructive pneumonia (disorder),SNOMED-CT
707433009,Lymphangioleiomyomatosis due to tuberous sclerosis syndrome (disorder),SNOMED-CT
302913000,Diffuse pulmonary calcinosis (disorder),SNOMED-CT
10625631000119108,Bronchopneumonia caused by Staphylococcus aureus (disorder),SNOMED-CT
426853005,Pneumoconiosis caused by silicate (disorder),SNOMED-CT
301000005,Left lower zone pneumonia (disorder),SNOMED-CT
80003002,Tuberculous pneumonia (disorder),SNOMED-CT
240747003,Chronic pulmonary blastomycosis (disorder),SNOMED-CT
700252003,Subacute idiopathic pulmonary fibrosis (disorder),SNOMED-CT
31920006,Hemorrhagic varicella pneumonitis (disorder),SNOMED-CT
429271009,Ventilator-acquired pneumonia (disorder),SNOMED-CT
266350000,Pneumococcal lobar pneumonia (disorder),SNOMED-CT
697923008,Pulmonary hypertension in lymphangioleiomyomatosis (disorder),SNOMED-CT
32544004,Chronic obliterative bronchiolitis caused by inhalation of chemical fumes AND/OR vapors (disorder),SNOMED-CT
86263001,Cobaltosis (disorder),SNOMED-CT
64479007,Pneumonia caused by Klebsiella pneumoniae (disorder),SNOMED-CT
735466008,Pneumonitis due to aspiration of blood (disorder),SNOMED-CT
47938003,Chronic obliterative bronchiolitis (disorder),SNOMED-CT
713084008,Pneumonia caused by Human coronavirus (disorder),SNOMED-CT
195908008,Actinomycotic pneumonia (disorder),SNOMED-CT
442025000,Acute exacerbation of chronic asthmatic bronchitis (disorder),SNOMED-CT
366981000119102,Azoospermia caused by radiation (disorder),SNOMED-CT
64667001,Interstitial pneumonia (disorder),SNOMED-CT
41997000,Asthmatic pulmonary alveolitis (disorder),SNOMED-CT
737182002,Interstitial lung disease due to granulomatous disease (disorder),SNOMED-CT
438764004,Postoperative aspiration pneumonia (disorder),SNOMED-CT
70036007,Haemophilus influenzae pneumonia (disorder),SNOMED-CT
60485005,Pleurobronchopneumonia (disorder),SNOMED-CT
13217005,Fusiform bronchiectasis (disorder),SNOMED-CT
76090006,Pittsburgh pneumonia (disorder),SNOMED-CT
19325002,Traction bronchiectasis (disorder),SNOMED-CT
233691007,Asthmatic pulmonary eosinophilia (disorder),SNOMED-CT
421671002,Pneumonia associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
1087061000119106,Gonococcal pneumonia (disorder),SNOMED-CT
405569006,Post-radiotherapy pneumonitis (disorder),SNOMED-CT
422588002,Aspiration pneumonia (disorder),SNOMED-CT
233760007,Acute silicosis (disorder),SNOMED-CT
75570004,Viral pneumonia (disorder),SNOMED-CT
10625031000119102,Bronchopneumonia caused by anaerobic bacteria (disorder),SNOMED-CT
421047005,Candidiasis of lung associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
409665004,Pneumonia caused by aerobic bacteria (disorder),SNOMED-CT
22754005,Staphylococcal pneumonia (disorder),SNOMED-CT
425558002,Azoospermia (disorder),SNOMED-CT
293241000119100,Acute exacerbation of chronic obstructive bronchitis (disorder),SNOMED-CT
40218008,Carbon electrode makers' pneumoconiosis (disorder),SNOMED-CT
67782005,Acute respiratory distress syndrome (disorder),SNOMED-CT
41207000,Adenoviral pneumonia (disorder),SNOMED-CT
61884008,Achromobacter pneumonia (disorder),SNOMED-CT
28122003,Pulmonary eosinophilic granuloma (disorder),SNOMED-CT
277844007,Pulmonary lymphangioleiomyomatosis (disorder),SNOMED-CT
38534008,Aspiration of stomach contents after anesthesia AND/OR sedation in labor AND/OR delivery (disorder),SNOMED-CT
707449006,Exogenous lipoid pneumonia (disorder),SNOMED-CT
700251005,Chronic idiopathic pulmonary fibrosis (disorder),SNOMED-CT
154283005,Pulmonary tuberculosis (disorder),SNOMED-CT
196037003,Pneumonitis caused by inhalation of oil or essence (disorder),SNOMED-CT
1240551000000105,Pneumonia caused by severe acute respiratory syndrome coronavirus 2 (disorder),SNOMED-CT
35339003,Primary pneumonic plague (disorder),SNOMED-CT
51530003,Pneumonia caused by Escherichia coli (disorder),SNOMED-CT
33548005,Anthracosilicosis (disorder),SNOMED-CT
50804000,Catarrhal pneumonia (disorder),SNOMED-CT
200051005,Obstetric anesthesia with pulmonary complications with antenatal problem (disorder),SNOMED-CT
64936001,Löffler's syndrome (disorder),SNOMED-CT
704120002,Change in chronic obstructive pulmonary disease management plan (regime/therapy),SNOMED-CT
240635003,Pneumonia caused by Leishmania (disorder),SNOMED-CT
420787001,Pneumococcal pneumonia associated with acquired immunodeficiency syndrome (disorder),SNOMED-CT
195889001,Legionella pneumonia (disorder),SNOMED-CT
68409003,Organized pneumonia (disorder),SNOMED-CT
16311000119108,Pneumonia caused by influenza (disorder),SNOMED-CT
707503004,Pneumonia caused by Schistosoma mansoni (disorder),SNOMED-CT
26511004,Pneumoconiosis caused by sisal fiber (disorder),SNOMED-CT
195881003,Pneumonia caused by respiratory syncytial virus (disorder),SNOMED-CT
196153002,Pulmonary insufficiency following trauma (disorder),SNOMED-CT
445378003,Acute exacerbation of bronchiectasis (disorder),SNOMED-CT
186193001,"Tuberculosis of lung, confirmed by sputum microscopy with or without culture (disorder)",SNOMED-CT
396286008,Bilateral bronchopneumonia (disorder),SNOMED-CT
300999006,Basal pneumonia (disorder),SNOMED-CT
233625007,Giant cell pneumonia (disorder),SNOMED-CT
12381000132107,Idiopathic pneumonia syndrome (disorder),SNOMED-CT
704345008,Chronic interstitial pneumonia (disorder),SNOMED-CT
707435002,Neuroendocrine cell hyperplasia of infancy (disorder),SNOMED-CT
1082721000119101,Pneumonia caused by Ascaris (disorder),SNOMED-CT
737184001,Interstitial lung disease co-occurrent and due to systemic vasculitis (disorder),SNOMED-CT
196116008,Pulmonary hypostasis (disorder),SNOMED-CT
64703005,Terminal bronchopneumonia (disorder),SNOMED-CT
301003007,Right middle zone pneumonia (disorder),SNOMED-CT
123591006,Confluent pneumonia (disorder),SNOMED-CT
35037009,Primary atypical interstitial pneumonia (disorder),SNOMED-CT
186194007,"Tuberculosis of lung, confirmed by culture only (disorder)",SNOMED-CT
720401009,Cystic fibrosis with gastritis and megaloblastic anemia syndrome (disorder),SNOMED-CT
233614003,Pulmonary mucormycosis (disorder),SNOMED-CT
428697002,Inactive tuberculosis of lung (disorder),SNOMED-CT
10625551000119104,Bronchopneumonia caused by respiratory syncytial virus (disorder),SNOMED-CT
32286006,Pneumonia in Q fever (disorder),SNOMED-CT
700249006,Idiopathic interstitial pneumonia (disorder),SNOMED-CT
207331000000102,Multiple chronic obstructive pulmonary disease emergency hospital admissions,SNOMED-CT
207321000000104,Multiple chronic obstructive pulmonary disease emergency hospital admissions,SNOMED-CT
169631000000104,Chronic obstructive pulmonary disease accident and emergency attendance since last visit,SNOMED-CT
649131000000101,Simple chronic bronchitis NOS (disorder),SNOMED-CT
432151000000100,[X]Pneumonia in bacterial diseases classified elsewhere (disorder),SNOMED-CT
226461000000108,Single lobe lung transplant (procedure),SNOMED-CT
313433007,Tuberculous cavity of lung (disorder),SNOMED-CT
427069009,Azoospermia due to chemotherapy AND/OR radiation (disorder),SNOMED-CT
414882007,Number of chronic obstructive pulmonary disease exacerbations in past year (finding),SNOMED-CT
487261000000103,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation - enhanced services administration,SNOMED-CT
564541000000102,Other specified pulmonary tuberculosis (disorder),SNOMED-CT
456031000000108,[X]Pneumonia in mycoses classified elsewhere (disorder),SNOMED-CT
890871000000103,Chronic obstructive pulmonary disease written self management plan declined,SNOMED-CT
174221000000108,Emergency chronic obstructive pulmonary disease admission since last appointment,SNOMED-CT
432461000000108,[X]Pneumoconiosis due to other dust containing silica (disorder),SNOMED-CT
781661000000103,Interstitial lung disease due to collagen vascular disease (disorder),SNOMED-CT
64912000,Enzootic mycoplasmal pneumonia of swine (disorder),SNOMED-CT
644271000000105,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified (disorder)",SNOMED-CT
778131000000103,Cystic fibrosis related cirrhosis,SNOMED-CT
811971000000104,Congestive obstructive pulmonary disease self-management plan agreed,SNOMED-CT
523671000000103,Step up change in chronic obstructive pulmonary disease management plan (regime/therapy),SNOMED-CT
195738009,Obliterating fibrous bronchiolitis (disorder),SNOMED-CT
626081000000109,Bronchitis and pneumonitis due to chemical fumes NOS (disorder),SNOMED-CT
414341000000100,[X]Pneumonia in viral diseases classified elsewhere (disorder),SNOMED-CT
186726005,Human immunodeficiency virus disease resulting in lymphoid interstitial pneumonitis (disorder),SNOMED-CT
57716000,Brooder pneumonia (disorder),SNOMED-CT
88693009,AIDS with candidiasis of lung (disorder),SNOMED-CT
579411000000108,Pulmonary tuberculosis NOS (disorder),SNOMED-CT
213431000000100,Chronic obstructive pulmonary disease does not disturb sleep,SNOMED-CT
1033131000000107,Pneumonia due to Gram negative bacteria (disorder),SNOMED-CT
566801000000107,Other specified congenital pneumonia (disorder),SNOMED-CT
192681000000108,Cryptogenic organising pneumonitis,SNOMED-CT
412776001,Chronic obstructive pulmonary disease clinical management plan (qualifier value),SNOMED-CT
419861000000108,[X]Other specified chronic obstructive pulmonary disease (disorder),SNOMED-CT
823141000000101,Community acquired pneumonia (disorder),SNOMED-CT
21072009,Gas bubble disease (disorder),SNOMED-CT
834861000000109,Hospital acquired pneumonia,SNOMED-CT
827581000000108,Has chronic obstructive pulmonary disease care plan,SNOMED-CT
939441000000104,History of bronchiectasis,SNOMED-CT
375871000000104,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration,SNOMED-CT
535011000000101,Interstitial lung disease NEC (disorder),SNOMED-CT
383621000000108,At risk of chronic obstructive pulmonary disease exacerbation,SNOMED-CT
45157009,Idiopathic fibrosing alveolitis (disorder),SNOMED-CT
196038008,Lipoid pneumonitis (disorder),SNOMED-CT
195920000,"Influenza with pneumonia, influenza virus identified (disorder)",SNOMED-CT
42964004,Influenza with pneumonia (disorder),SNOMED-CT
718251000000105,Issue of chronic obstructive pulmonary disease rescue pack,SNOMED-CT
944961000000107,Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder),SNOMED-CT
174231000000105,Number of chronic obstructive pulmonary disease exacerbations in past year,SNOMED-CT
454431000000109,[X]Pneumonia due to other aerobic gram-negative bacteria (disorder),SNOMED-CT
420245002,Pneumonia due to Mannheimia haemolytica (disorder),SNOMED-CT
47839005,Aspiration pneumonia (disorder),SNOMED-CT
16810008,Acquired immunodeficiency syndrome (AIDS) with viral pneumonia (disorder),SNOMED-CT
820351000000107,Chronic obstructive pulmonary disease rescue pack not indicated,SNOMED-CT
1033121000000105,Influenzal bronchopneumonia due to seasonal influenza virus,SNOMED-CT
233689004,Mill fever (disorder),SNOMED-CT
174211000000102,Chronic obstructive pulmonary disease accident and emergency attendance since last visit,SNOMED-CT
601611000000106,Bird-fancier's lung NOS (disorder),SNOMED-CT
111282000,Acute respiratory insufficiency (disorder),SNOMED-CT
807871000000104,Interstitial lung disease due to collagen vascular disease,SNOMED-CT
419331000000108,[X]Other specified interstitial pulmonary diseases (disorder),SNOMED-CT
83316006,Pneumoconiosis due to silicates (disorder),SNOMED-CT
832441000000100,Hantavirus pulmonary syndrome,SNOMED-CT
627021000000105,Chronic pulmonary radiation disease NOS (disorder),SNOMED-CT
621061000000108,Other chronic bronchitis NOS (disorder),SNOMED-CT
325371000000107,Chronic type 1 respiratory failure (disorder),SNOMED-CT
389077007,Tuberculous pneumonia of animals (disorder),SNOMED-CT
169651000000106,Number of chronic obstructive pulmonary disease exacerbations in past year,SNOMED-CT
866911000000101,Eosinophilic bronchitis,SNOMED-CT
579421000000102,Other respiratory tuberculosis (disorder),SNOMED-CT
526101000000108,Liver disease due to cystic fibrosis (disorder),SNOMED-CT
685151000000101,Other aspiration pneumonia as a complication of care (disorder),SNOMED-CT
429381000000103,[X]Other viral pneumonia (disorder),SNOMED-CT
789761000000107,Chronic obstructive pulmonary disease medication optimisation,SNOMED-CT
250521000000103,Health education - chronic obstructive pulmonary disease,SNOMED-CT
554071000000106,Isolated tracheal or bronchial tuberculosis NOS (disorder),SNOMED-CT
31886003,Bronchiolitis fibrosa obliterans (disorder),SNOMED-CT
84234002,Equine allergic pneumonitis (disorder),SNOMED-CT
397991000000107,[X]Other interstitial pulmonary diseases with fibrosis (disorder),SNOMED-CT
807851000000108,Pulmonary fibrosis,SNOMED-CT
233723008,Bronchiolitis obliterans with usual interstitial pneumonitis (disorder),SNOMED-CT
312403005,Legionnaire's disease (disorder),SNOMED-CT
526111000000105,Fibrosing colonopathy (disorder),SNOMED-CT
670641000000109,Chemical respiratory disease NOS (disorder),SNOMED-CT
1033141000000103,Pneumonia due to Gram negative bacteria,SNOMED-CT
339601000000108,Recurrent pulmonary embolism (disorder),SNOMED-CT
375921000000108,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration,SNOMED-CT
948111000000104,Telehealth chronic obstructive pulmonary disease monitoring (regime/therapy),SNOMED-CT
604421000000104,Cystic fibrosis NOS (disorder),SNOMED-CT
944971000000100,Asthma-chronic obstructive pulmonary disease overlap syndrome,SNOMED-CT
526211000000102,Complication of transplanted lung (disorder),SNOMED-CT
848441000000102,Following chronic obstructive pulmonary disease care pathway protocol,SNOMED-CT
113071000000105,Chronic obstructive pulmonary disease monitoring phone invite (administrative concept),SNOMED-CT
1761000119103,Chronic obstructive airway disease with asthma (disorder),SNOMED-CT
397190009,Respiratory tuberculosis (disorder),SNOMED-CT
834851000000106,Community acquired pneumonia,SNOMED-CT
186191004,Isolated tracheal or bronchial tuberculosis NOS (disorder),SNOMED-CT
213421000000102,Chronic obstructive pulmonary disease does not disturb sleep,SNOMED-CT
122971000000108,Chronic obstructive pulmonary disease monitoring 2nd letter (administrative concept),SNOMED-CT
649171000000104,Idiopathic fibrosing alveolitis NOS (disorder),SNOMED-CT
294011000000104,Very severe chronic obstructive pulmonary disease,SNOMED-CT
586721000000108,Obstetric anesthesia with pulmonary complications NOS (disorder),SNOMED-CT
807391000000107,Usual interstitial pneumonitis,SNOMED-CT
707021000000109,Fibrosing colonopathy,SNOMED-CT
686551000000103,Pulmonary hypostasis NOS (disorder),SNOMED-CT
57086000,Enzootic pneumonia of calves (disorder),SNOMED-CT
37721008,AIDS with pneumococcal pneumonia (disorder),SNOMED-CT
645421000000106,Acute pulmonary radiation disease NOS (disorder),SNOMED-CT
