code,description,type
422126006,Hyperosmolar Coma Associated With Diabetes Mellitus (Disorder),SNOMED-CT
408391001,Under Care Of Diabetologist (Finding),SNOMED-CT
185761008,Diabetes Monitoring Deleted (Finding),SNOMED-CT
851991000000108,Diabetes Quality Of Life Questionnaire Score (Observable Entity),SNOMED-CT
230574001,Acute Painful Polyneuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
756391000000103,On Examination - Right Diabetic Foot At Increased Risk (Finding),SNOMED-CT
126534007,Mixed Sensorimotor Polyneuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
609572000,"Maturity-Onset Diabetes Of The Young, Type 5 (Disorder)",SNOMED-CT
170770003,Diabetic-Uncooperative Patient (Finding),SNOMED-CT
720504004,Not Suitable For Diabetes Education And Self Management For Ongoing And Newly Diagnosed Program (Finding),SNOMED-CT
422099009,Disorder Of Eye Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
414910007,On Examination - Right Eye Stable Treated Proliferative Diabetic Retinopathy (Disorder),SNOMED-CT
190388001,Type Ii Diabetes Mellitus With Multiple Complications (Disorder),SNOMED-CT
421631007,Gangrene Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
33559001,Pineal Hyperplasia And Diabetes Mellitus Syndrome (Disorder),SNOMED-CT
309593006,Education Score - Diabetes (Assessment Scale),SNOMED-CT
977201000000107,Recommendation To Self-Refer For Diabetes Structured Education (Procedure),SNOMED-CT
421075007,Ketoacidotic Coma In Type I Diabetes Mellitus (Disorder),SNOMED-CT
956781000000107,Joint Consultation With Practice Nurse And Community Diabetes Specialist Nurse (Procedure),SNOMED-CT
754461000000105,Referral To Type I Diabetes Structured Education Programme (Procedure),SNOMED-CT
422034002,Retinopathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
719570003,Provision Of Diabetes Identity Card (Procedure),SNOMED-CT
876361000000109,Conversion To Insulin In Secondary Care (Regime/Therapy),SNOMED-CT
754121000000107,Type Ii Diabetic Dietary Review (Regime/Therapy),SNOMED-CT
236500003,Proteinuric Diabetic Nephropathy (Disorder),SNOMED-CT
134395001,Diabetic Retinopathy Screening (Procedure),SNOMED-CT
31211000119101,Peripheral Angiopathy Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
361216007,Femoral Mononeuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
861531000000107,Diabetic Foot Screening Invitation First Letter (Procedure),SNOMED-CT
306991000000107,Did Not Complete Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme (Situation),SNOMED-CT
170771004,Diabetic - Follow-Up Default (Finding),SNOMED-CT
238984005,Diabetic Rubeosis (Disorder),SNOMED-CT
1066921000000106,Diabetes Monitoring Short Message Service Text Message Second Invitation (Procedure),SNOMED-CT
311782002,Advanced Retinal Disease Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
312888008,Attending Diabetes Clinic (Finding),SNOMED-CT
306771000000105,Referral To Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme (Procedure),SNOMED-CT
371811000000106,Ineligible For Diabetic Retinopathy Screening (Finding),SNOMED-CT
394671009,On Examination - Right Diabetic Foot At Low Risk (Finding),SNOMED-CT
754081000000109,Diabetic Dietary Review (Regime/Therapy),SNOMED-CT
24471000000103,Type 2 Diabetes On Insulin (Finding),SNOMED-CT
237617006,"Megaloblastic Anemia, Thiamine-Responsive, With Diabetes Mellitus And Sensorineural Deafness (Disorder)",SNOMED-CT
374721000000109,Excluded From Diabetic Retinopathy Screening As No Longer Diabetic (Finding),SNOMED-CT
713703005,Gastroparesis Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
716911000000104,Exception Reporting - Diabetes Quality Indicators (Finding),SNOMED-CT
429729007,Diabetic Education Completed (Situation),SNOMED-CT
39058009,Lumbosacral Radiculoplexus Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
308105005,On Examination - Right Diabetic Foot At Risk (Disorder),SNOMED-CT
719216001,Hypoglycemic Coma Co-Occurrent And Due To Diabetes Mellitus Type Ii (Disorder),SNOMED-CT
279291000000109,Diabetes Type 1 Review (Regime/Therapy),SNOMED-CT
237620003,Abnormal Metabolic State In Diabetes Mellitus (Disorder),SNOMED-CT
248161000000101,Referral For Diabetic Retinopathy Screening (Procedure),SNOMED-CT
270445003,Diabetes Monitoring Check Done (Finding),SNOMED-CT
304752002,Perceived Control Of Insulin-Dependent Diabetes (Assessment Scale),SNOMED-CT
976361000000100,Diabetic On Insulin And Glucagon-Like Peptide 1 Receptor Agonist (Finding),SNOMED-CT
165679005,Hemoglobin A1c Less Than 7% Indicating Good Diabetic Control (Finding),SNOMED-CT
861551000000100,Diabetic Foot Screening Invitation Second Letter (Procedure),SNOMED-CT
170775008,Diabetes: Shared Care Program (Finding),SNOMED-CT
170752001,Has Seen Dietitian - Diabetes (Finding),SNOMED-CT
202151000000105,Patient Consent Given For Addition To Diabetic Register (Finding),SNOMED-CT
422275004,Gangrene Associated With Diabetes Mellitus (Disorder),SNOMED-CT
398871001,Diabetic Monitoring - Injection Sites Abnormal (Finding),SNOMED-CT
762811000000109,Did Not Attend Diabetes Foot Screening (Finding),SNOMED-CT
373041000000101,Impaired Vision Due To Diabetic Retinopathy (Finding),SNOMED-CT
408411003,On Examination - Right Eye Preproliferative Diabetic Retinopathy (Disorder),SNOMED-CT
279321000000104,Diabetes Type 2 Review (Regime/Therapy),SNOMED-CT
413180006,Pan Retinal Photocoagulation For Diabetes (Procedure),SNOMED-CT
170774007,Diabetes: Practice Program (Finding),SNOMED-CT
50620007,Autonomic Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
811391000000104,Referral To Community Diabetes Service (Procedure),SNOMED-CT
1033281000000100,Expert Patient Education Versus Routine Treatment First Steps Diabetes Self-Management Programme Completed (Situation),SNOMED-CT
312909004,Proliferative Diabetic Retinopathy - Iris Neovascularization (Disorder),SNOMED-CT
315287002,Diabetes Mellitus Insulin-Glucose Infusion In Acute Myocardial Infarction (Procedure),SNOMED-CT
841221000000102,Referral To Community Diabetes Clinic (Procedure),SNOMED-CT
720724003,Has Diabetes Identity Card (Finding),SNOMED-CT
713702000,Gastroparesis Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
713706002,Polyneuropathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
199291000000104,Insulin Needles Changed Less Than Once A Day (Finding),SNOMED-CT
1103701000000102,Diabetic Retinopathy Screening Offered (Situation),SNOMED-CT
698610002,Education About Self Management Of Diabetes (Procedure),SNOMED-CT
417681008,Diabetic Patient Unsuitable For Digital Retinal Photography (Finding),SNOMED-CT
193489006,Iritis Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
1065451000000100,Type 2 Diabetes Mellitus Risk Assessment Invitation (Procedure),SNOMED-CT
312906006,Proliferative Diabetic Retinopathy - Non High Risk (Disorder),SNOMED-CT
473208009,Assessment Of Diabetic Erectile Dysfunction (Procedure),SNOMED-CT
230572002,Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
422183001,Skin Ulcer Associated With Diabetes Mellitus (Disorder),SNOMED-CT
736284000,Diabetes Clinical Management Plan (Record Artifact),SNOMED-CT
307141000000102,Did Not Attend Dose Adjustment For Normal Eating Diabetes Structured Education Programme (Finding),SNOMED-CT
279521000000108,Referral To Community Diabetes Specialist Nurse (Procedure),SNOMED-CT
705072004,Diabetes Monitoring Invitation By Short Message Service Text Messaging (Procedure),SNOMED-CT
703972004,Insulin Dose Changed (Situation),SNOMED-CT
314015001,Mixed Maculopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
166928007,Glucose Tolerance Test Indicates Diabetes Mellitus (Finding),SNOMED-CT
713671000000109,Diabetes Monitoring Administration (Record Artifact),SNOMED-CT
385793003,Insulin Administration Education (Procedure),SNOMED-CT
273412002,Diabetes Treatment Satisfaction Questionnaire (Assessment Scale),SNOMED-CT
750721000000102,Excepted From Diabetes Quality Indicators: Service Unavailable (Finding),SNOMED-CT
201724008,Diabetic Neuropathic Arthropathy (Disorder),SNOMED-CT
306961000000101,Did Not Complete Dose Adjustment For Normal Eating Diabetes Structured Education Programme (Situation),SNOMED-CT
374691000000100,Excluded From Diabetic Retinopathy Screening As Blind (Finding),SNOMED-CT
417677008,On Examination - Sight Threatening Diabetic Retinopathy (Disorder),SNOMED-CT
385041000000108,Diabetes Mellitus With Multiple Complications (Disorder),SNOMED-CT
44054006,Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
198121000000103,Hypoglycaemic Warning Impaired (Disorder),SNOMED-CT
127013003,Disorder Of Kidney Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
269823000,Hemoglobin A1c - Diabetic Control Interpretation (Observable Entity),SNOMED-CT
420662003,Coma Associated With Diabetes Mellitus (Disorder),SNOMED-CT
408385003,Diabetic Retinopathy 6 Month Review (Finding),SNOMED-CT
312903003,Mild Nonproliferative Retinopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
401082004,Hypoglycemic Attack Requiring Third Party Assistance (Finding),SNOMED-CT
1066911000000100,Diabetes Monitoring Short Message Service Text Message First Invitation (Procedure),SNOMED-CT
183506001,Non-Urgent Diabetic Admission (Procedure),SNOMED-CT
819331000000104,Diabetes Monitoring Injection Site Not Checked (Situation),SNOMED-CT
1046191000000101,Hypoglycaemic Attack - Attendance By Ambulance Crew (Finding),SNOMED-CT
394725008,Diabetes Medication Review (Procedure),SNOMED-CT
421779007,Exudative Maculopathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
199491000000103,Diabetic Monitoring - Higher Risk Albumin Excretion (Finding),SNOMED-CT
374841000000109,Excluded From Diabetic Retinopathy Screening As Learning Disability (Finding),SNOMED-CT
306441000000109,Attended Dose Adjustment For Normal Eating Diabetes Structured Education Programme (Finding),SNOMED-CT
49817004,Neonatal Diabetes Mellitus (Disorder),SNOMED-CT
841621000000104,Date Insulin Pump Therapy Started (Observable Entity),SNOMED-CT
237632004,Hypoglycemic Event In Diabetes (Disorder),SNOMED-CT
968061000000105,Diabetic Injection Administration Education (Procedure),SNOMED-CT
420436000,Mononeuropathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
371781000000108,Eligible For Diabetic Retinopathy Screening (Finding),SNOMED-CT
170762008,Conversion To Insulin (Regime/Therapy),SNOMED-CT
312910009,Vitreous Hemorrhage Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
472970003,History Of Diabetes Mellitus Type 1 (Situation),SNOMED-CT
1083111000000108,Diabetes Monitoring Invitation Email (Procedure),SNOMED-CT
111556005,Diabetic Ketoacidosis Without Coma (Disorder),SNOMED-CT
309426007,Diabetic Glomerulopathy (Disorder),SNOMED-CT
243860001,Diabetic Monitoring Status (Finding),SNOMED-CT
422228004,Multiple Complications Of Type I Diabetes Mellitus (Disorder),SNOMED-CT
185753003,Attends Diabetes Monitoring (Finding),SNOMED-CT
408539000,Insulin Autoimmune Syndrome (Disorder),SNOMED-CT
198131000000101,Hypoglycaemic Warning Good (Disorder),SNOMED-CT
870701000000106,In-House Diabetic Foot Screening First Appointment (Procedure),SNOMED-CT
185755005,Diabetes Monitoring Default (Finding),SNOMED-CT
413122001,Diabetic Retinopathy Screening Refused (Situation),SNOMED-CT
420918009,Mononeuropathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
401081006,Diabetic Peripheral Neuropathy Screening (Regime/Therapy),SNOMED-CT
237604008,"Maturity Onset Diabetes Of The Young, Type 2 (Disorder)",SNOMED-CT
414894003,On Examination - Left Eye Stable Treated Proliferative Diabetic Retinopathy (Disorder),SNOMED-CT
408410002,On Examination - Left Eye Background Diabetic Retinopathy (Disorder),SNOMED-CT
314194001,Diabetic On Insulin And Oral Treatment (Finding),SNOMED-CT
408392008,Under Care Of Diabetes Specialist Nurse (Finding),SNOMED-CT
247771000000108,Diabetic Digital Retinopathy Screening Offered (Finding),SNOMED-CT
314902007,Type 2 Diabetes Mellitus With Peripheral Angiopathy (Disorder),SNOMED-CT
161649006,History Of Insulin Therapy (Situation),SNOMED-CT
313435000,Type I Diabetes Mellitus Without Complication (Disorder),SNOMED-CT
853671000000101,Does Monitor Blood Glucose Level Before Driving (Finding),SNOMED-CT
420514000,Persistent Proteinuria Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
314893005,Type I Diabetes Mellitus With Arthropathy (Disorder),SNOMED-CT
202461000000102,Referral To Diabetic Eye Clinic (Procedure),SNOMED-CT
713691000000108,Diabetes Clinic Administration (Record Artifact),SNOMED-CT
237633009,Hypoglycemic State In Diabetes (Disorder),SNOMED-CT
238981002,Disorder Of Soft Tissue Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
851501000000106,Diabetes Clinical Pathway (Regime/Therapy),SNOMED-CT
201250006,Ischemic Ulcer Diabetic Foot (Disorder),SNOMED-CT
927821000000100,Discharge From Secondary Care Diabetes Service (Procedure),SNOMED-CT
237635002,Nocturnal Hypoglycemia (Disorder),SNOMED-CT
170747006,Diabetic On Insulin (Finding),SNOMED-CT
284350006,Diabetes Mellitus Diet Education (Procedure),SNOMED-CT
308458007,Referral To Diabetic Liaison Nurse (Procedure),SNOMED-CT
71771000119100,Diabetic Neuropathic Arthropathy Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
315051004,Diabetes Resolved (Finding),SNOMED-CT
421326000,Neurological Disorder Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
401110002,Type 1 Diabetes Mellitus With Persistent Microalbuminuria (Disorder),SNOMED-CT
839811000000106,Diabetic Retinopathy Screening Declined (Situation),SNOMED-CT
421468001,Neurological Disorder Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
4855003,Retinopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
408397002,Diabetic Foot Examination Not Indicated (Situation),SNOMED-CT
170766006,Loss Of Hypoglycemic Warning (Disorder),SNOMED-CT
201251005,Neuropathic Diabetic Ulcer - Foot (Disorder),SNOMED-CT
230575000,Chronic Painful Polyneuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
312905005,Severe Nonproliferative Retinopathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
374781000000105,Excluded From Diabetic Retinopathy Screening As No Current Contact Details (Finding),SNOMED-CT
201252003,Mixed Diabetic Ulcer - Foot (Disorder),SNOMED-CT
170763003,Diabetic - Good Control (Finding),SNOMED-CT
1024551000000109,Under Care Of Hospital-Based Diabetes Specialist Nurse (Finding),SNOMED-CT
443694000,Type Ii Diabetes Mellitus Uncontrolled (Finding),SNOMED-CT
309635005,History Of Admission In Last Year For Diabetes Foot Problem (Situation),SNOMED-CT
394675000,On Examination - Left Diabetic Foot At Low Risk (Finding),SNOMED-CT
49455004,Polyneuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
306931000000106,Did Not Complete Diabetes Structured Education Programme (Situation),SNOMED-CT
426875007,Latent Autoimmune Diabetes Mellitus In Adult (Disorder),SNOMED-CT
766431000000100,Incretin Mimetic Dose Changed (Situation),SNOMED-CT
315208005,Diabetic Weight Reducing Diet (Finding),SNOMED-CT
170742000,Diabetic Monitoring (Regime/Therapy),SNOMED-CT
185757002,Diabetes Monitoring Second Letter (Procedure),SNOMED-CT
394674001,On Examination - Left Diabetic Foot - Ulcerated (Finding),SNOMED-CT
976341000000101,Diabetic On Oral Treatment And Glucagon-Like Peptide 1 Receptor Agonist (Finding),SNOMED-CT
290002008,Brittle Type I Diabetes Mellitus (Finding),SNOMED-CT
183472000,Diabetic Emergency Hospital Admission (Procedure),SNOMED-CT
111558006,Insulin Coma (Disorder),SNOMED-CT
193185007,Asymptomatic Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
160670007,Diabetic Diet (Finding),SNOMED-CT
307201000000109,Did Not Attend Expert Patient Education Versus Routine Treatment Diabetes Structured Education Programme (Finding),SNOMED-CT
371841000000107,Eligibility Temporarily Inactive For Diabetic Retinopathy Screening (Finding),SNOMED-CT
716031000000106,Excepted From Diabetes Quality Indicators - Informed Dissent (Finding),SNOMED-CT
200687002,Cellulitis In Diabetic Foot (Disorder),SNOMED-CT
276651000000107,Attended Diabetes Education And Self Management For Ongoing And Newly Diagnosed Structured Programme (Finding),SNOMED-CT
928851000000109,Enquiry About Diabetic Erectile Dysfunction Declined (Situation),SNOMED-CT
861491000000107,Diabetic Foot Screening Invitation (Procedure),SNOMED-CT
87481000119109,Heel And/Or Midfoot Ulcer Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
72021000119109,Diabetic Dermopathy Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
724067006,Permanent Neonatal Diabetes Mellitus With Cerebellar Agenesis Syndrome (Disorder),SNOMED-CT
399863006,Very Severe Nonproliferative Retinopathy Without Macular Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
713704004,Gastroparesis Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
530558861000132096,Atypical Diabetes Mellitus (Disorder),SNOMED-CT
427089005,Diabetes Mellitus Due To Cystic Fibrosis (Disorder),SNOMED-CT
368581000119106,Neuropathy Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
90721000119101,Chronic Kidney Disease Stage 1 Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
771000119108,Chronic Kidney Disease Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
733072002,"Alaninuria, Microcephaly, Dwarfism, Enamel Hypoplasia, Diabetes Mellitus Syndrome (Disorder)",SNOMED-CT
110141000119100,Ulcer Of Lower Limb Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
770323005,Retinal Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
104941000119109,Retinal Ischemia Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
421437000,Hypoglycemic Coma In Type I Diabetes Mellitus (Disorder),SNOMED-CT
421256007,Ophthalmic Complication Of Malnutrition-Related Diabetes Mellitus (Disorder),SNOMED-CT
90751000119109,Chronic Kidney Disease Stage 4 Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
770095003,Cranial Nerve Palsy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
445260006,Posttransplant Diabetes Mellitus (Disorder),SNOMED-CT
1102351000000105,Ketosis-Prone Diabetes Mellitus (Disorder),SNOMED-CT
609567009,Pre-Existing Type 2 Diabetes Mellitus In Pregnancy (Disorder),SNOMED-CT
1571000119104,Mixed Hyperlipidemia Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
762489000,Acute Complication Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
72041000119103,Osteomyelitis Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
609570008,"Maturity-Onset Diabetes Of The Young, Type 3 (Disorder)",SNOMED-CT
72051000119101,Severe Malnutrition Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
87451000119102,Heel And/Or Midfoot Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
84371000119108,Hypoglycemia Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
445353002,Brittle Type Ii Diabetes Mellitus (Finding),SNOMED-CT
368741000119105,Moderate Nonproliferative Retinopathy Co-Occurrent And Due To Secondary Diabetes Mellitus (Disorder),SNOMED-CT
368601000119102,Hyperosmolar Coma Due To Secondary Diabetes Mellitus (Disorder),SNOMED-CT
25412000,Diabetic Retinal Microaneurysm (Disorder),SNOMED-CT
769217008,Macular Edema Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
770097006,Clinically Significant Macular Edema Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
40791000119105,Postpartum Gestational Diabetes Mellitus (Disorder),SNOMED-CT
111231000119109,Dyslipidemia With High Density Lipoprotein Below Reference Range And Triglyceride Above Reference Range Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
243421000119104,Proteinuria Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
16010871000119106,Gangrene Of Toe Of Right Foot (Disorder),SNOMED-CT
82571000119107,Traction Retinal Detachment Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
71721000119101,Nephrotic Syndrome Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
10656271000119102,Skin Ulcer Of Toe Due To Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
712882000,Autonomic Neuropathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
40801000119106,Gestational Diabetes Mellitus Complicating Pregnancy (Disorder),SNOMED-CT
190407009,Malnutrition-Related Diabetes Mellitus With Renal Complications (Disorder),SNOMED-CT
46894009,"Gestational Diabetes Mellitus, Class A>2< (Disorder)",SNOMED-CT
110996009,Armanni-Ebstein Kidney (Disorder),SNOMED-CT
60951000119105,Blindness Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
90741000119107,Chronic Kidney Disease Stage 3 Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
8801005,Secondary Diabetes Mellitus (Disorder),SNOMED-CT
31321000119102,Diabetes Mellitus Type 1 Without Retinopathy (Disorder),SNOMED-CT
170743005,Initial Diabetic Assessment (Regime/Therapy),SNOMED-CT
39181008,Radiculoplexus Neuropathy Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
97621000119107,Stasis Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
97341000119105,Proliferative Retinopathy With Retinal Edema Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
199228009,Diabetes Mellitus In The Puerperium - Baby Delivered During Previous Episode Of Care (Disorder),SNOMED-CT
28032008,Insulin Dependent Diabetes Mellitus Type Ib (Disorder),SNOMED-CT
87921000119104,Cranial Nerve Palsy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
16010831000119108,Gangrene Of Toe Of Bilateral Feet (Disorder),SNOMED-CT
71421000119105,Hypertension In Chronic Kidney Disease Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
110171000119107,Ulcer Of Lower Extremity Due To Diabetes Mellitus Type 2 (Disorder),SNOMED-CT
4783006,Maternal Diabetes Mellitus With Hypoglycemia Affecting Fetus Or Newborn (Disorder),SNOMED-CT
90781000119102,Microalbuminuria Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
399864000,Macular Edema Not Clinically Significant Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
769218003,Macular Edema Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
237603002,Transitory Neonatal Diabetes Mellitus (Disorder),SNOMED-CT
769185003,Moderate Nonproliferative Retinopathy Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
24203005,"Extreme Insulin Resistance With Acanthosis Nigricans, Hirsutism And Abnormal Insulin Receptors (Disorder)",SNOMED-CT
770096002,Erectile Dysfunction Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
399870006,Non-High-Risk Proliferative Diabetic Retinopathy With No Macular Edema (Disorder),SNOMED-CT
237652003,Insulin Resistance - Type B (Disorder),SNOMED-CT
190447002,Steroid-Induced Diabetes (Disorder),SNOMED-CT
96441000119101,Chronic Kidney Disease Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
709147009,Gingivitis Co-Occurrent With Diabetes Mellitus (Disorder),SNOMED-CT
609569007,Diabetes Mellitus Due To Genetic Defect In Insulin Action (Disorder),SNOMED-CT
170744004,Follow-Up Diabetic Assessment (Regime/Therapy),SNOMED-CT
439051004,Dietary Education For Gestational Diabetes (Procedure),SNOMED-CT
769184004,Mild Nonproliferative Retinopathy Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
609577006,"Maturity-Onset Diabetes Of The Young, Type 10 (Disorder)",SNOMED-CT
10754881000119104,Diabetes Mellitus In Mother Complicating Childbirth (Disorder),SNOMED-CT
609578001,"Maturity-Onset Diabetes Of The Young, Type 11 (Disorder)",SNOMED-CT
190412005,Malnutrition-Related Diabetes Mellitus Without Complications (Disorder),SNOMED-CT
87441000119104,Ankle Ulcer Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
791000119109,Angina Associated With Type Ii Diabetes Mellitus (Disorder),SNOMED-CT
368051000119109,Hyperglycemia Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
850581000000106,High Risk Of Diabetes Mellitus Annual Review (Regime/Therapy),SNOMED-CT
230796005,Non-Diabetic Hypoglycemic Coma (Disorder),SNOMED-CT
768792007,Cataract Of Right Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
724205009,Laminopathy Type Decaudain Vigouroux (Disorder),SNOMED-CT
731000119105,Chronic Kidney Disease Stage 3 Associated With Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
82541000119100,Traction Retinal Detachment Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
140391000119101,Ulcer Of Toe Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
716362006,Gingival Disease Co-Occurrent With Diabetes Mellitus (Disorder),SNOMED-CT
138891000119109,Moderate Nonproliferative Retinopathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
737212004,Diabetes Mellitus Caused By Chemical (Disorder),SNOMED-CT
104951000119106,Diabetic Vitreous Hemorrhage Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
421365002,Peripheral Circulatory Disorder Associated With Type I Diabetes Mellitus (Disorder),SNOMED-CT
75022004,"Gestational Diabetes Mellitus, Class A>1< (Disorder)",SNOMED-CT
769188001,Severe Nonproliferative Retinopathy Of Left Eye Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
421725003,Hypoglycemic Coma In Diabetes Mellitus (Disorder),SNOMED-CT
768799003,Iritis Of Bilateral Eyes Co-Occurrent And Due To Diabetes Mellitus (Disorder),SNOMED-CT
368171000119104,Dermatitis Due To Drug Induced Diabetes Mellitus (Disorder),SNOMED-CT
137941000119106,Hyperlipidemia Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
770098001,Cranial Nerve Palsy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
609565001,Permanent Neonatal Diabetes Mellitus (Disorder),SNOMED-CT
51002006,Diabetes Mellitus Associated With Pancreatic Disease (Disorder),SNOMED-CT
71791000119104,Peripheral Neuropathy Co-Occurrent And Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
399862001,Proliferative Diabetic Retinopathy - High Risk With No Macular Edema (Disorder),SNOMED-CT
609574004,"Maturity-Onset Diabetes Of The Young, Type 7 (Disorder)",SNOMED-CT
190416008,Steroid-Induced Diabetes Mellitus Without Complication (Disorder),SNOMED-CT
426907004,Small Vessel Disease Due To Type 1 Diabetes Mellitus (Disorder),SNOMED-CT
427027005,Lumbosacral Radiculoplexus Neuropathy Co-Occurrent And Due To Type 2 Diabetes Mellitus (Disorder),SNOMED-CT
