code,description,type
698740005,Percutaneous Transluminal Atherectomy Of Coronary Artery By Rotary Cutter Using Fluoroscopic Guidance (Procedure),SNOMED-CT
759881000000102,Two Chambered Right Ventricle With Ventricular Septal Defect Below Obstruction (Disorder),SNOMED-CT
89222008,Pericarditis Co-Occurrent With Atrial Septal Defect (Disorder),SNOMED-CT
445334007,Atrioventricular Septal Defect With Additional Muscular Ventricular Septal Defect (Disorder),SNOMED-CT
363125002,Fetal Ascites (Disorder),SNOMED-CT
471276003,Single Left Coronary Artery Supplying All Of Heart With Usual Distribution Of Right Coronary Artery Derived From Distal Left Coronary Artery (Disorder),SNOMED-CT
418044006,Myocardial Infarction In Recovery Phase (Disorder),SNOMED-CT
44630002,Dilated Cardiomyopathy Secondary To Fungal Myocarditis (Disorder),SNOMED-CT
449123008,Eccentric Opening Of Tricuspid Aortic Valve (Disorder),SNOMED-CT
460596000,Systemic To Pulmonary Collateral Artery Connecting With Isolated Intraparenchymal Pulmonary Arteries (Disorder),SNOMED-CT
15964981000119104,Congenital Anomaly Of Cardiac Chamber (Disorder),SNOMED-CT
447998001,Single Ventricular Outlet Above Right Ventricle (Disorder),SNOMED-CT
443254009,Acute Systolic Heart Failure (Disorder),SNOMED-CT
51201009,Correction Of Transposition Of Great Vessels (Procedure),SNOMED-CT
2024009,Dilated Cardiomyopathy Secondary To Metazoal Myocarditis (Disorder),SNOMED-CT
88445007,Anomalous Muscle Bands Of Right Ventricle (Disorder),SNOMED-CT
91338001,"Infusion Of Intra-Arterial Thrombolytic Agent With Percutaneous Transluminal Coronary Angioplasty, Single Vessel (Procedure)",SNOMED-CT
447988007,Common Arterial Trunk With Pulmonary Arteries Arising From Trunk And Unobstructed Aortic Arch (Disorder),SNOMED-CT
448100001,Aneurysm Of Aortic Sinus Of Valsalva With Protrusion Into Right Ventricle (Disorder),SNOMED-CT
461107002,Single Coronary Artery Dividing Into Right Coronary Artery And Left Coronary Artery (Disorder),SNOMED-CT
399046008,L - Transposition Of The Great Vessels (Disorder),SNOMED-CT
89687005,Postimmersion-Submersion Syndrome (Disorder),SNOMED-CT
449316002,Congenital Abnormality Of Right Atrioventricular Valve In Double Inlet Ventricle (Disorder),SNOMED-CT
39202005,"Coronary Artery Bypass With Autogenous Graft, Four Grafts (Procedure)",SNOMED-CT
79754008,Restrictive Cardiomyopathy Secondary To Amyloidosis (Disorder),SNOMED-CT
699297004,Blepharophimosis-Intellectual Disability Syndrome Maat-Kievit-Brunner Type (Disorder),SNOMED-CT
30884007,Restrictive Cardiomyopathy Secondary To Familial Storage Disease (Disorder),SNOMED-CT
762253006,Common Arterial Trunk With Pulmonary Dominance Co-Occurrent With Interrupted Aortic Arch (Disorder),SNOMED-CT
472326004,Fetal Hypertrophic Cardiomyopathy Associated With Renal Disease (Disorder),SNOMED-CT
36133000,Abnormal Position Of Cardiac Valve (Disorder),SNOMED-CT
85971001,Rheumatic Pulmonary Valve Stenosis With Insufficiency (Disorder),SNOMED-CT
759761000000102,Left Ventricular Outflow Tract Obstruction Due To Septal Hypertrophy (Disorder),SNOMED-CT
460593008,Vascular Ring With Right Aortic Arch And Left Ductus Arteriosus From Anomalous Retroesophageal Brachiocephalic Artery (Disorder),SNOMED-CT
59063002,Acute Myocardial Infarction Of Apical-Lateral Wall (Disorder),SNOMED-CT
89323001,"Angina, Class Iv (Disorder)",SNOMED-CT
461359003,Common Coronary Artery Orifice (Disorder),SNOMED-CT
443344007,Acute On Chronic Diastolic Heart Failure (Disorder),SNOMED-CT
460913001,Systemic To Coronary Collateral Artery (Disorder),SNOMED-CT
339909005,"Correction Of Total Anomalous Pulmonary Venous Connection, One-Stage (Procedure)",SNOMED-CT
450311005,Major Systemic To Pulmonary Collateral Artery Supplying Unknown Zone Of Distribution (Disorder),SNOMED-CT
461438006,Double Barrel Dual Coronary Artery Orifices Within Aortic Sinus (Disorder),SNOMED-CT
448007000,Atrioventricular Septal Defect Associated With Tetralogy Of Fallot (Disorder),SNOMED-CT
448028009,Congenital Left Ventricular Submitral Valve Aneurysm (Disorder),SNOMED-CT
4313003,Acardiacus Anceps (Disorder),SNOMED-CT
449315003,Congenital Abnormality Of Right Atrioventricular Valve Chordae Tendinae In Double Inlet Ventricle (Disorder),SNOMED-CT
123660008,Dextrorotation Of Heart (Disorder),SNOMED-CT
448747000,Common Arterial Trunk With Pulmonary Origin From Truncal Valve Sinus (Disorder),SNOMED-CT
449351005,Residual Interatrial Communication (Disorder),SNOMED-CT
89456004,Chronic Rheumatic Valvulitis (Disorder),SNOMED-CT
763834000,Oro-Facial Digital Syndrome Type 12 (Disorder),SNOMED-CT
448471006,Congenital Abnormality Of Ascending Aorta (Disorder),SNOMED-CT
448497000,Congenital Deformity Of Mitral Valve Annulus (Disorder),SNOMED-CT
448083003,Right Ventricular Outflow Tract Obstruction Due To Prolapsed Arterial Valve (Disorder),SNOMED-CT
92944008,Congenital Abnormal Shape Of Tricuspid Valve (Disorder),SNOMED-CT
15712841000119100,Acute St Segment Elevation Myocardial Infarction Of Posterolateral Wall (Disorder),SNOMED-CT
15960981000119104,Mural Thrombus Of Left Ventricle Following Acute Myocardial Infarction (Disorder),SNOMED-CT
360473004,Congenital Muscular Subaortic Stenosis (Disorder),SNOMED-CT
445284003,Aortic Sinus Of Valsalva Aneurysm From Noncoronary Sinus (Disorder),SNOMED-CT
726581000000107,Absent Left Sided Atrioventricular Connection With Straddling Valve (Disorder),SNOMED-CT
8501000119104,Hypertensive Heart And Chronic Kidney Disease (Disorder),SNOMED-CT
447941008,Residual Ventricular Septal Defect (Disorder),SNOMED-CT
449538001,Atrioventricular Septal Defect With Atrioventricular Valve Regurgitation Through Right Anterosuperior Superior Bridging Leaflet Commissure (Disorder),SNOMED-CT
449467003,Diffuse Stenosis Of Right Pulmonary Artery (Disorder),SNOMED-CT
33644002,Postvalvulotomy Syndrome (Disorder),SNOMED-CT
448074008,Ebstein's Anomaly With Functional Tricuspid Stenosis (Disorder),SNOMED-CT
446916007,Functionally Univentricular Heart (Disorder),SNOMED-CT
445330003,Right Atrioventricular Valve Leaflets Absent In Double Inlet Ventricle (Unguarded Orifice) (Disorder),SNOMED-CT
703164000,Acute St Segment Elevation Myocardial Infarction Of Anterior Wall (Disorder),SNOMED-CT
95236005,Retroesophageal Pulmonary Artery (Disorder),SNOMED-CT
699298009,"Blepharophimosis-Mental Retardation Syndrome, Say-Barber-Biesecker-Young-Simpson Type (Disorder)",SNOMED-CT
445176007,Congenital Dilation Of Ascending Aorta (Disorder),SNOMED-CT
448624005,Uniatrial Biventricular Connection With Absent Left Sided Atrioventricular Connection With Straddling Valve (Disorder),SNOMED-CT
41371000119100,Shone Complex (Disorder),SNOMED-CT
163309001,On Examination - Ascites (Disorder),SNOMED-CT
448637008,Coarctation Of Left Pulmonary Artery (Disorder),SNOMED-CT
703274008,Heart Failure With Reduced Ejection Fraction Due To Myocarditis (Disorder),SNOMED-CT
459066006,Anomalous Origin Of Accessory Coronary Artery From Pulmonary Artery (Disorder),SNOMED-CT
286011000119101,Rheumatic Mitral Valve Annular Calcification (Disorder),SNOMED-CT
449140004,Right-Left Orientation Of Bicuspid Pulmonary Valve (Disorder),SNOMED-CT
76931005,Restrictive Cardiomyopathy Secondary To Granulomas (Disorder),SNOMED-CT
359597003,Single Internal Mammary-Coronary Artery Bypass (Procedure),SNOMED-CT
13453009,Anomalous Muscle Bands Of Left Ventricle (Disorder),SNOMED-CT
445350004,Isolation Of Left Subclavian Artery (Disorder),SNOMED-CT
448475002,Absent Pulmonary Valve Syndrome With Ventricular Septal Defect Of Non Fallot Type (Disorder),SNOMED-CT
108701000119102,Cardiomyopathy Due To Hypertension (Disorder),SNOMED-CT
461383006,Anomalous Intramural Course Of Proximal Portion Of Coronary Artery Above Aortic Sinus (Disorder),SNOMED-CT
448004007,Acommissural Unicuspid Pulmonary Valve (Disorder),SNOMED-CT
39987008,Congenital Absence Of Right Pulmonary Artery (Disorder),SNOMED-CT
284881000119108,Right Carotid Artery Atherosclerosis (Disorder),SNOMED-CT
60514000,Dilated Cardiomyopathy Secondary To Familial Storage Disease (Disorder),SNOMED-CT
10757401000119104,Pre-Existing Hypertensive Heart And Chronic Kidney Disease In Mother Complicating Childbirth (Disorder),SNOMED-CT
128557009,Congenital Coronary Artery Fistula To Right Atrium (Disorder),SNOMED-CT
459062008,Fatal Congenital Nonlysosomal Heart Glycogenosis (Disorder),SNOMED-CT
449228007,Hypoplasia Of Left Atrioventricular Valve Annulus In Double Inlet Ventricle (Disorder),SNOMED-CT
441530006,Chronic Diastolic Heart Failure (Disorder),SNOMED-CT
286031000119106,Rheumatic Mitral Valve Prolapse (Disorder),SNOMED-CT
759931000000105,Congenital Abnormality Of Left Atrioventricular Valve Papillary Muscle (Disorder),SNOMED-CT
472797003,Subaortic Stenosis Associated With Functionally Univentricular Heart As Complication Of Procedure (Disorder),SNOMED-CT
233708003,Post-Upper Airway Obstruction Pulmonary Edema (Disorder),SNOMED-CT
471278002,Recurrent Interatrial Communication After Prior Cardiovascular Surgical Procedure (Disorder),SNOMED-CT
448092000,Vascular Ring Due To Aberrant Subclavian Artery And Bilateral Arterial Ducts (Disorder),SNOMED-CT
721009008,Heart Defect And Limb Shortening Syndrome (Disorder),SNOMED-CT
472820000,Abnormal Ventriculoarterial Connection With Usual Origin Of Left Coronary Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus And Usual Origin Of Right Coronary Artery From Aortic Sinus To Left Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
12238111000119106,Acute St Segment Elevation Myocardial Infarction Of Inferolateral Wall (Disorder),SNOMED-CT
204318003,Persistent Ostium Secundum (Disorder),SNOMED-CT
101281000119107,Congestive Heart Failure Due To Cardiomyopathy (Disorder),SNOMED-CT
723867002,Coarctation Of Aortic Arch (Disorder),SNOMED-CT
447673004,Right Ventricle To Left Of Left Ventricle (Disorder),SNOMED-CT
80762004,"Infusion Of Intra-Arterial Thrombolytic Agent With Percutaneous Transluminal Coronary Angioplasty, Multiple Vessels (Procedure)",SNOMED-CT
458088003,Major Systemic To Pulmonary Collateral Artery (Disorder),SNOMED-CT
233124005,Construction Of Intraventricular Left Ventricle To Aorta Tunnel (Procedure),SNOMED-CT
448098001,Aneurysm Of Aortic Sinus Of Valsalva With Protrusion Into Pulmonary Artery (Disorder),SNOMED-CT
448729006,Common Atrioventricular Valve In Functionally Univentricular Heart (Disorder),SNOMED-CT
448629000,Vascular Ring With Left Aortic Arch And Right Arterial Ligament (Disorder),SNOMED-CT
448595006,Scimitar Syndrome With Additional Anomalous Pulmonary Venous Connection (Disorder),SNOMED-CT
448060001,Pulmonary Trunk Absent With Absent Right Pulmonary Artery (Disorder),SNOMED-CT
448975006,Aortico-Left Ventricular Tunnel With Extracardiac Aneurysm Of Aortic Wall (Disorder),SNOMED-CT
16228931000119102,Cardiomyopathy Caused By Drug (Disorder),SNOMED-CT
449551006,Single Stenosis Of Left Pulmonary Artery (Disorder),SNOMED-CT
428196007,Mixed Myocardial Ischemia And Infarction (Disorder),SNOMED-CT
448105006,Anomalous Origin Of Pulmonary Artery From Patent Arterial Duct (Disorder),SNOMED-CT
726011000,Placement Of Stent In Coronary Artery Bypass Graft (Procedure),SNOMED-CT
450302005,Anomalous Origin Of Left Anterior Descending Coronary Artery From Pulmonary Artery (Disorder),SNOMED-CT
448104005,Localized Supravalvar Aortic Stenosis At Sinutubular Junction (Disorder),SNOMED-CT
8712002,Congenital Subaortic Stenosis Due To Fibromuscular Shelf (Disorder),SNOMED-CT
460370001,Systemic To Pulmonary Collateral Artery Connecting With Artery (Disorder),SNOMED-CT
85041007,Formation Of Conduit Of Right Ventricle And Pulmonary Artery In Repair Of Pulmonary Artery Atresia In Truncus Arteriosus (Procedure),SNOMED-CT
472101004,Interruption Of Aortic Arch Distal To Subclavian Artery (Disorder),SNOMED-CT
449492000,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber And Then To Left Atrium With Additional Pulmonary Venous Chamber Communication To Right Atrium (Disorder),SNOMED-CT
707200002,Descending Aorta Anterior And Same Side As Azygos Vein With Absent Inferior Vena Cava (Disorder),SNOMED-CT
447874007,Congenital Abnormality Of Atrial Septum (Disorder),SNOMED-CT
240629003,Malarial Shock Lung (Disorder),SNOMED-CT
54830008,Dilated Cardiomyopathy Secondary To Bacterial Myocarditis (Disorder),SNOMED-CT
703253007,Acute St Segment Elevation Myocardial Infarction Of Inferior Wall Involving Right Ventricle (Disorder),SNOMED-CT
471890009,Dilated Cardiomyopathy With Genetic Marker (Disorder),SNOMED-CT
364006,Acute Left-Sided Heart Failure (Disorder),SNOMED-CT
728471000000108,Fenestrated Atrial Septal Defect Within Oval Fossa (Disorder),SNOMED-CT
399228007,Tetralogy Of Fallot With Absent Pulmonary Valve (Disorder),SNOMED-CT
64041007,Primary Idiopathic Restrictive Cardiomyopathy (Disorder),SNOMED-CT
10335000,Chronic Right-Sided Heart Failure (Disorder),SNOMED-CT
111284004,Chronic Inactive Rheumatic Heart Disease (Disorder),SNOMED-CT
447838003,Pulmonary Atresia And Ventricular Septal Defect With Aorta From Left Ventricle (Disorder),SNOMED-CT
473444001,Anomalous Origin Of Left Coronary Artery (Disorder),SNOMED-CT
472796007,Congenital Subaortic Stenosis Due To Restrictive Ventricular Septal Defect Associated With Functionally Univentricular Heart (Disorder),SNOMED-CT
46113002,Hypertensive Heart Failure (Disorder),SNOMED-CT
448181004,Anomalous Coronary Venous Return (Disorder),SNOMED-CT
120851000119104,Systolic Heart Failure Stage D (Disorder),SNOMED-CT
459180002,Aneurysm Of Patch Of Atrioventricular Septal Defect (Disorder),SNOMED-CT
15713081000119108,Acute St Segment Elevation Myocardial Infarction Due To Left Coronary Artery Occlusion (Disorder),SNOMED-CT
31085000,Rheumatic Mitral Regurgitation (Disorder),SNOMED-CT
94703000,Multiple Intracardiac Shunts (Disorder),SNOMED-CT
449232001,Aortic Arch Hypoplasia Between Carotid Arteries (Disorder),SNOMED-CT
36471000,Dilated Cardiomyopathy Secondary To Systemic Lupus Erythematosus (Disorder),SNOMED-CT
461111008,Anomalous Course Of Coronary Artery Anterior To Aorta (Disorder),SNOMED-CT
461433002,Major Systemic To Pulmonary Collateral Artery With Absent Pulmonary Arteries Proximal To Hilar Bifurcation (Disorder),SNOMED-CT
703165004,Acute St Segment Elevation Myocardial Infarction Of Anterior Wall Involving Right Ventricle (Disorder),SNOMED-CT
285981000119103,Acute St Segment Elevation Myocardial Infarction Involving Left Anterior Descending Coronary Artery (Disorder),SNOMED-CT
703212004,Acute Myocardial Infarction During Procedure (Disorder),SNOMED-CT
120891000119109,Diastolic Heart Failure Stage C (Disorder),SNOMED-CT
448001004,Right Ventricular Outflow Tract Obstruction Due To Aneurysm Of Membranous Septum (Disorder),SNOMED-CT
447861001,Partial Anomalous Pulmonary Venous Connection With Anomalous Veins Connecting First To Pulmonary Venous Confluence (Disorder),SNOMED-CT
736964008,Bypass Of Three Coronary Arteries With Prosthesis (Procedure),SNOMED-CT
447689001,Prolapse Of Eustachian Valve Through Atrial Septum (Disorder),SNOMED-CT
81552002,Rheumatic Mitral Valve Insufficiency And Aortic Valve Stenosis (Disorder),SNOMED-CT
448320008,Divided Left Atrium With Some Pulmonary Veins To Proximal Chamber (Disorder),SNOMED-CT
232973007,Allotransplant Of Heart (Procedure),SNOMED-CT
763778003,"Larsen-Like Syndrome Beta-1,3-Glucuronyltransferase 3 Type (Disorder)",SNOMED-CT
371808007,Recurrent Angina Status Post Percutaneous Transluminal Coronary Angioplasty (Disorder),SNOMED-CT
459183000,Aneurysm Of Patch Of Right Ventricular Outflow Tract (Disorder),SNOMED-CT
66989003,Chronic Right-Sided Congestive Heart Failure (Disorder),SNOMED-CT
5203004,Myxomatosis Of Cardiac Valve (Disorder),SNOMED-CT
84733009,Dilated Cardiomyopathy Secondary To Nutritive Deficiency (Disorder),SNOMED-CT
764965000,Familial Thoracic Aortic Aneurysm And Aortic Dissection (Disorder),SNOMED-CT
123642008,Right Coronary Artery Occlusion (Disorder),SNOMED-CT
426263006,Congestive Heart Failure Due To Left Ventricular Systolic Dysfunction (Disorder),SNOMED-CT
448745008,Aneurysm Of Aortic Sinus Of Valsalva With Rupture To Right Atrium (Disorder),SNOMED-CT
448304003,Vascular Ring With Left Aortic Arch To Right Descending Aorta And Right Patent Arterial Duct (Disorder),SNOMED-CT
59464004,Rheumatic Mitral And Aortic Valve Regurgitation (Disorder),SNOMED-CT
736962007,Bypass Of Four Or More Coronary Arteries With Prosthesis (Procedure),SNOMED-CT
16253001,Dilated Cardiomyopathy Secondary To Peripartum Heart Disease (Disorder),SNOMED-CT
461629004,Right Aortic Arch Branching Pattern (Disorder),SNOMED-CT
63183009,Primary Idiopathic Hypertrophic Cardiomyopathy (Disorder),SNOMED-CT
719451006,Dilated Cardiomyopathy With Hypergonadotropic Hypogonadism Syndrome (Disorder),SNOMED-CT
449532000,Congenital Abnormality Of Anterior Cardiac Vein (Disorder),SNOMED-CT
360481003,Common Atrioventricular Canal (Disorder),SNOMED-CT
448414008,Restrictive Interatrial Communication (Disorder),SNOMED-CT
71603004,Hemorrhagic Ascites (Disorder),SNOMED-CT
15713161000119100,Acute St Segment Elevation Myocardial Infarction Of Septum (Disorder),SNOMED-CT
448871001,Subaortic Stenosis Due To Restrictive Ventricular Septal Defect In Functionally Univentricular Heart (Disorder),SNOMED-CT
15712961000119108,Acute St Segment Elevation Myocardial Infarction Of Anteroseptal Wall (Disorder),SNOMED-CT
371811008,Recurrent Angina Status Post Rotational Atherectomy (Disorder),SNOMED-CT
717812000,"Congenital Cataract, Hypertrophic Cardiomyopathy, Mitochondrial Myopathy Syndrome (Disorder)",SNOMED-CT
447932003,Double Outlet Ventriculoarterial Connections (Disorder),SNOMED-CT
93262004,Congenital Hypoplasia Of Heart (Disorder),SNOMED-CT
445131007,Left Ventricular Outflow Tract Obstruction Due To Fibromuscular Tunnel (Disorder),SNOMED-CT
414088005,Emergency Coronary Artery Bypass Graft (Procedure),SNOMED-CT
75942006,Total Correction Of Transposition Of Great Vessels (Procedure),SNOMED-CT
30670000,"Anastomosis Of Thoracic Artery To Coronary Artery, Double (Procedure)",SNOMED-CT
109429002,Single Muscular Ventricular Septum Defect (Disorder),SNOMED-CT
449146005,Replacement Of Root Of Aorta With Reimplantation Of Coronary Arteries Using Button Technique (Procedure),SNOMED-CT
713523008,Cardiomyopathy Co-Occurrent With Human Immunodeficiency Virus Infection (Disorder),SNOMED-CT
71799002,Rheumatic Mitral Valve Stenosis And Aortic Valve Insufficiency (Disorder),SNOMED-CT
447850009,Double Aortic Arch With Right Arch Dominant And Coarctation Of Left Arch (Disorder),SNOMED-CT
447681003,Continuity Between Mitral Valve And Pulmonary Valve (Disorder),SNOMED-CT
21057005,Manipulation Of Coronary Artery (Procedure),SNOMED-CT
445310002,Left Ventricular Outflow Tract Obstruction Due To Diaphragm (Disorder),SNOMED-CT
96751000119106,Hypertensive Heart And Chronic Kidney Disease Stage 1 (Disorder),SNOMED-CT
413444003,Acute Myocardial Ischemia (Disorder),SNOMED-CT
68602002,Primary Endomyocardial Fibrosis Cardiomyopathy (Disorder),SNOMED-CT
460531008,Anomalous Origin Of Right Coronary Artery From Left Circumflex Coronary Artery (Disorder),SNOMED-CT
18192007,Acute Rheumatic Endocarditis (Disorder),SNOMED-CT
448627003,Vascular Ring With Left Aortic Arch And Right Arterial Duct Arising From Aberrant Retroesophageal Brachiocephalic Artery (Disorder),SNOMED-CT
15964701000119108,Acute Cor Pulmonale Co-Occurrent And Due To Saddle Embolus Of Pulmonary Artery (Disorder),SNOMED-CT
723448007,Polyvalvular Heart Disease Syndrome (Disorder),SNOMED-CT
253728007,Right Dominant Coronary System (Disorder),SNOMED-CT
30496006,Dilated Cardiomyopathy Secondary To Viral Myocarditis (Disorder),SNOMED-CT
722051004,"Obesity, Colitis, Hypothyroidism, Cardiac Hypertrophy, Developmental Delay Syndrome (Disorder)",SNOMED-CT
461331004,Malposition Of Coronary Artery Orifice (Disorder),SNOMED-CT
80331001,Incision Of Coronary Artery (Procedure),SNOMED-CT
10930001,Congenital Atresia Of Pulmonary Artery (Disorder),SNOMED-CT
448061002,Shelf-Like Supravalvar Aortic Stenosis (Disorder),SNOMED-CT
43121002,Rheumatic Heart Valve Regurgitation (Disorder),SNOMED-CT
46696008,Dilated Cardiomyopathy Secondary To Dermatomyositis (Disorder),SNOMED-CT
447997006,Vascular Ring With Retrotracheal Right Pulmonary Artery From Ascending Aorta (Disorder),SNOMED-CT
719379001,Microcephalus With Cardiac Defect And Lung Malsegmentation Syndrome (Disorder),SNOMED-CT
15544002,Restrictive Cardiomyopathy Secondary To Infiltrations (Disorder),SNOMED-CT
461557000,Congenital Atresia Of Aortic Arch (Disorder),SNOMED-CT
373131000,Non-Restrictive Ventricular Septal Defect (Disorder),SNOMED-CT
264162009,Posteromedial Muscle Band (Disorder),SNOMED-CT
461112001,Anomalous Course Of Coronary Artery Anterior To Pulmonary Trunk (Disorder),SNOMED-CT
447968008,Descending Aorta Anterior And Same Side As Azygos Vein With Azygos Continuity Of Inferior Vena Cava (Disorder),SNOMED-CT
707478007,Pulmonary Trunk Stenosis As Complication Of Procedure (Disorder),SNOMED-CT
405599002,Aortocoronary Artery Bypass Graft With Three Vein Grafts (Procedure),SNOMED-CT
15629591000119104,Congestive Heart Failure Stage B Due To Ischemic Cardiomyopathy (Disorder),SNOMED-CT
759771000000109,Subaortic Left Ventricular Outflow Tract Obstruction (Disorder),SNOMED-CT
15629541000119106,Congestive Heart Failure Stage C Due To Ischemic Cardiomyopathy (Disorder),SNOMED-CT
21789005,Gas Endarterectomy Of Coronary Artery (Procedure),SNOMED-CT
445106006,Congenital Dilation Of Left Pulmonary Artery (Disorder),SNOMED-CT
448625006,Univentricular Atrioventricular Connection With Absent Left Sided Atrioventricular Connection (Disorder),SNOMED-CT
471288001,Anomalous Origin Of Left Coronary Artery And Right Coronary Artery With Dual Orifices From Aortic Sinus To Right Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
448510002,Stenosis Of Left Pulmonary Artery (Disorder),SNOMED-CT
128584005,Congenital Pulmonary Artery Conduit (Disorder),SNOMED-CT
370141003,Rheumatic Mitral And Aortic Valve Obstruction (Disorder),SNOMED-CT
253641003,Localized Supravalvar Aortic Stenosis (Disorder),SNOMED-CT
15960141000119102,Angina Co-Occurrent And Due To Coronary Arteriosclerosis (Disorder),SNOMED-CT
445209005,Congenital Hypoplasia Of Left Pulmonary Artery (Disorder),SNOMED-CT
448920004,Congenital Abnormality Of Mitral Subvalvular Apparatus (Disorder),SNOMED-CT
447822009,Congenital Prolapse Of Aortic Valve (Disorder),SNOMED-CT
15712881000119104,Acute St Segment Elevation Myocardial Infarction Of Anterolateral Wall (Disorder),SNOMED-CT
371862006,Depression Of Left Ventricular Systolic Function (Finding),SNOMED-CT
448063004,Congenital Abnormality Of Posterior Cardiac Vein Of Left Ventricle (Disorder),SNOMED-CT
5148006,Hypertensive Heart Disease With Congestive Heart Failure (Disorder),SNOMED-CT
18687009,Rheumatic Disease Of Pulmonary Valve (Disorder),SNOMED-CT
371809004,Recurrent Angina Status Post Coronary Stent Placement (Disorder),SNOMED-CT
263960005,Bilateral Atria (Disorder),SNOMED-CT
759731000000107,Anomalous Anterolateral Muscle Bands Of Left Ventricle (Disorder),SNOMED-CT
447772003,Persisting Fifth Aortic Arch With Double Barrell Arch (Disorder),SNOMED-CT
92830003,Combined Valvular-Subvalvular Pulmonic Stenosis (Disorder),SNOMED-CT
57803009,Rheumatic Chorea With Heart Involvement (Disorder),SNOMED-CT
276526002,Chylous Ascites Of Newborn (Disorder),SNOMED-CT
764452004,Retinal Arterial Macroaneurysm With Supravalvular Pulmonic Stenosis (Disorder),SNOMED-CT
736973000,Allograft Bypass Of Two Coronary Arteries (Procedure),SNOMED-CT
153941000119100,Chronic Combined Systolic And Diastolic Heart Failure (Disorder),SNOMED-CT
406428006,Hypertrophy Of Septomarginal Trabeculation (Disorder),SNOMED-CT
54854003,Creation Of Conduit Of Right Ventricle And Pulmonary Artery In Repair Of Pulmonary Artery Atresia (Procedure),SNOMED-CT
445027003,Left Superior Caval Vein Persisting To Coronary Sinus (Disorder),SNOMED-CT
371805005,Significant Coronary Bypass Graft Disease (Disorder),SNOMED-CT
83978005,Primary Familial Hypertrophic Cardiomyopathy (Disorder),SNOMED-CT
448154004,Vascular Ring With Left Aortic Arch And Right Arterial Duct Arising From Retroesophageal Aortic Diverticulum (Disorder),SNOMED-CT
86995005,Dilated Cardiomyopathy Secondary To Mucopolysaccharidosis (Disorder),SNOMED-CT
446668003,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression (Disorder),SNOMED-CT
10091002,High Output Heart Failure (Disorder),SNOMED-CT
93558006,Hypertrophic Cardiomyopathy Secondary To Hyperthyroidism (Disorder),SNOMED-CT
461110009,Anomalous Course Of Coronary Artery Posterior To Pulmonary Trunk And Aorta (Disorder),SNOMED-CT
128563000,Juxtaposed Atrial Appendage (Disorder),SNOMED-CT
7169009,Congenital Supravalvular Aortic Stenosis (Disorder),SNOMED-CT
204315000,Atrial Septal Defect Within Oval Fossa (Disorder),SNOMED-CT
720639008,"Coloboma, Congenital Heart Disease, Ichthyosiform Dermatosis, Intellectual Disability Ear Anomaly Syndrome (Disorder)",SNOMED-CT
447697008,Unicommissural Unicuspid Pulmonary Valve (Disorder),SNOMED-CT
15960061000119102,Unstable Angina Co-Occurrent And Due To Coronary Arteriosclerosis (Disorder),SNOMED-CT
447937009,Congenital Abnormality Of Aortic Valve Cusp (Disorder),SNOMED-CT
471858004,Valvular Cardiomyopathy (Disorder),SNOMED-CT
109431006,Ebstein-Like Malformation Of The Mitral Valve (Disorder),SNOMED-CT
449354002,Hypoplasia Of Pulmonary Cusps Of Absent Pulmonary Valve Type (Disorder),SNOMED-CT
111285003,Dilated Cardiomyopathy Secondary To Metabolic Disorder (Disorder),SNOMED-CT
194709000,Acute Rheumatic Myocarditis (Disorder),SNOMED-CT
447938004,Congenital Abnormality Of Cardiac Vein (Disorder),SNOMED-CT
460500001,Histiocytoid Mitochondrial Cardiomyopathy Due To Cytochrome Aa3 Deficiency (Disorder),SNOMED-CT
426012001,Right Heart Failure Due To Pulmonary Hypertension (Disorder),SNOMED-CT
41964001,Hypertrophic Cardiomyopathy Secondary To Neuromuscular Disorder (Disorder),SNOMED-CT
736963002,Bypass Of One Coronary Artery With Prosthesis (Procedure),SNOMED-CT
1131009,Congenital Valvular Insufficiency (Disorder),SNOMED-CT
723993005,Sensorineural Deafness With Dilated Cardiomyopathy Syndrome (Disorder),SNOMED-CT
278928000,Transient Mitral Regurgitation Of Newborn (Disorder),SNOMED-CT
78862003,Ayerza's Syndrome (Disorder),SNOMED-CT
461572001,Atresia Of Aortic Arch With Fibrous Cord Between Subclavian Artery And Common Carotid Artery (Disorder),SNOMED-CT
472853005,Stenosis Of Fetal Common Atrioventricular Valve (Disorder),SNOMED-CT
371803003,Multi Vessel Coronary Artery Disease (Disorder),SNOMED-CT
471292008,Anomalous Origin Of Right Coronary Artery And Circumflex Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus And Anomalous Origin Of Left Anterior Descending Artery From Aortic Sinus To Left On Nonfacing Aortic Sinus (Disorder),SNOMED-CT
447840008,Stenosis Of Right Pulmonary Artery (Disorder),SNOMED-CT
460906001,Vascular Ring With Mirror Image Branching Of Right Aortic Arch And Left Ligamentum Arteriosum (Disorder),SNOMED-CT
723858002,Ventricular Aneurysm Due To And Following Acute Myocardial Infarction (Disorder),SNOMED-CT
720610008,Cardiomyopathy And Renal Anomaly Syndrome (Disorder),SNOMED-CT
